Pond	Sonde	Treatment	Time_seq	Date_time	Chlorophyll_RFU	Cond_uScm	BGAPC_RFU	ODO_mgL	pH	fDOM_RFU	SpCond_uScm	Temp_C
B3P2	Sonde13	D	0.9222222	2022-06-24T18:09:00Z	0.87	78.6	-0.18	10.27	6.78	9.12	97.8	14.719
B3P2	Sonde13	D	0.9236111	2022-06-24T18:11:00Z	0.77	78.7	-0.29	10.27	6.78	9.17	98	14.695
B3P2	Sonde13	D	0.925	2022-06-24T18:13:00Z	0.97	78.7	-0.36	10.28	6.78	9.16	98	14.708
B3P2	Sonde13	D	0.9263889	2022-06-24T18:15:00Z	0.84	78.7	-0.28	10.26	6.78	9.1	98	14.687
B3P2	Sonde13	D	0.9277778	2022-06-24T18:17:00Z	0.81	78.7	-0.32	10.27	6.78	9.2	98	14.674
B3P2	Sonde13	D	0.9291667	2022-06-24T18:19:00Z	0.93	78.6	-0.27	10.27	6.78	9.16	97.9	14.693
B3P2	Sonde13	D	0.9305556	2022-06-24T18:21:00Z	0.74	78.8	-0.22	10.26	6.78	9.1	98.1	14.721
B3P2	Sonde13	D	0.9319444	2022-06-24T18:23:00Z	0.93	78.8	-0.25	10.26	6.79	9.12	98.2	14.696
B3P2	Sonde13	D	0.9333333	2022-06-24T18:25:00Z	0.89	78.9	-0.32	10.27	6.78	9.16	98.2	14.703
B3P2	Sonde13	D	0.9347222	2022-06-24T18:27:00Z	0.85	78.9	-0.22	10.27	6.79	9.09	98.2	14.705
B3P2	Sonde13	D	0.9361111	2022-06-24T18:29:00Z	0.75	78.9	-0.25	10.26	6.78	9.09	98.2	14.725
B3P2	Sonde13	D	0.9375	2022-06-24T18:31:00Z	0.82	79	-0.18	10.26	6.78	9.08	98.2	14.739
B3P2	Sonde13	D	0.9388889	2022-06-24T18:33:00Z	0.91	78.9	-0.28	10.25	6.78	9.04	98.1	14.74
B3P2	Sonde13	D	0.9402778	2022-06-24T18:35:00Z	0.95	78.8	-0.32	10.25	6.78	9.13	98	14.735
B3P2	Sonde13	D	0.9416667	2022-06-24T18:37:00Z	0.87	78.8	-0.31	10.3	6.8	9.2	98.1	14.702
B3P2	Sonde13	D	0.9430556	2022-06-24T18:39:00Z	0.81	78.8	-0.2	10.32	6.81	9.22	98.1	14.696
B3P2	Sonde13	D	0.9444444	2022-06-24T18:41:00Z	0.96	78.7	-0.38	10.35	6.81	9.26	98.1	14.689
B3P2	Sonde13	D	0.9458333	2022-06-24T18:43:00Z	1	78.7	-0.22	10.31	6.8	9.22	98	14.681
B3P2	Sonde13	D	0.9472222	2022-06-24T18:45:00Z	0.99	78.6	-0.27	10.3	6.79	9.22	98	14.645
B3P2	Sonde13	D	0.9486111	2022-06-24T18:47:00Z	0.81	78.7	-0.25	10.28	6.78	9.23	98	14.651
B3P2	Sonde13	D	0.95	2022-06-24T18:49:00Z	0.87	78.7	-0.21	10.3	6.78	9.2	98.1	14.648
B3P2	Sonde13	D	0.9513889	2022-06-24T18:51:00Z	0.78	78.7	-0.39	10.28	6.77	9.21	98.1	14.645
B3P2	Sonde13	D	0.9527778	2022-06-24T18:53:00Z	0.89	78.7	-0.22	10.31	6.79	9.18	98.1	14.691
B3P2	Sonde13	D	0.9541667	2022-06-24T18:55:00Z	1	78.7	-0.29	10.28	6.79	9.17	98	14.672
B3P2	Sonde13	D	0.9555556	2022-06-24T18:57:00Z	1.08	78.6	-0.28	10.28	6.78	9.19	97.8	14.693
B3P2	Sonde13	D	0.9569444	2022-06-24T18:59:00Z	0.99	78.6	-0.24	10.25	6.77	9.15	97.9	14.655
B3P2	Sonde13	D	0.9583333	2022-06-24T19:01:00Z	0.78	78.6	-0.23	10.25	6.77	9.15	98	14.63
B3P2	Sonde13	D	0.9597222	2022-06-24T19:03:00Z	0.82	78.5	-0.31	10.26	6.78	9.18	97.8	14.679
B3P2	Sonde13	D	0.9611111	2022-06-24T19:05:00Z	0.95	78.6	-0.29	10.26	6.78	9.11	97.9	14.679
B3P2	Sonde13	D	0.9625	2022-06-24T19:07:00Z	0.88	78.7	-0.24	10.27	6.78	9.12	98	14.673
B3P2	Sonde13	D	0.9638889	2022-06-24T19:09:00Z	0.96	78.8	-0.23	10.26	6.79	9.08	98.1	14.715
B3P2	Sonde13	D	0.9652778	2022-06-24T19:11:00Z	0.96	78.8	-0.23	10.27	6.8	9.15	98	14.759
B3P2	Sonde13	D	0.9666667	2022-06-24T19:13:00Z	0.98	78.9	-0.31	10.26	6.79	9.11	98.2	14.717
B3P2	Sonde13	D	0.9680556	2022-06-24T19:15:00Z	0.91	78.8	-0.36	10.24	6.79	9.09	98.1	14.722
B3P2	Sonde13	D	0.9694444	2022-06-24T19:17:00Z	1.05	78.9	-0.27	10.19	6.78	9.06	98.2	14.684
B3P2	Sonde13	D	0.9708333	2022-06-24T19:19:00Z	0.94	78.9	-0.28	10.22	6.78	9.07	98.3	14.705
B3P2	Sonde13	D	0.9722222	2022-06-24T19:21:00Z	0.91	78.9	-0.26	10.22	6.79	9.06	98.2	14.676
B3P2	Sonde13	D	0.9736111	2022-06-24T19:23:00Z	1.01	78.8	-0.27	10.21	6.77	9.06	98.2	14.689
B3P2	Sonde13	D	0.975	2022-06-24T19:25:00Z	0.96	78.8	-0.3	10.21	6.77	9.08	98.1	14.711
B3P2	Sonde13	D	0.9763889	2022-06-24T19:27:00Z	0.78	78.8	-0.31	10.22	6.77	9.04	98.1	14.685
B3P2	Sonde13	D	0.9777778	2022-06-24T19:29:00Z	0.93	78.8	-0.35	10.24	6.78	9.06	98.2	14.696
B3P2	Sonde13	D	0.9791667	2022-06-24T19:31:00Z	0.96	78.8	-0.31	10.24	6.78	9.1	98.1	14.711
B3P2	Sonde13	D	0.9805556	2022-06-24T19:33:00Z	0.95	78.9	-0.31	10.23	6.77	9.11	98.2	14.682
B3P2	Sonde13	D	0.9819444	2022-06-24T19:35:00Z	0.87	78.9	-0.16	10.23	6.78	9.12	98.3	14.683
B3P2	Sonde13	D	0.9833333	2022-06-24T19:37:00Z	0.89	78.7	-0.21	10.24	6.77	9.16	98.1	14.676
B3P2	Sonde13	D	0.9847222	2022-06-24T19:39:00Z	0.87	78.8	-0.26	10.26	6.78	9.19	98.1	14.69
B3P2	Sonde13	D	0.9861111	2022-06-24T19:41:00Z	0.93	78.8	-0.26	10.27	6.79	9.12	98.1	14.69
B3P2	Sonde13	D	0.9875	2022-06-24T19:43:00Z	1.06	78.8	-0.36	10.26	6.77	9.19	98.2	14.663
B3P2	Sonde13	D	0.9888889	2022-06-24T19:45:00Z	1.44	78.8	-0.21	10.31	6.8	9.18	98.1	14.699
B3P2	Sonde13	D	0.9902778	2022-06-24T19:47:00Z	1.13	78.8	-0.14	10.26	6.78	9.18	98.1	14.683
B3P2	Sonde13	D	0.9916667	2022-06-24T19:49:00Z	1.03	78.8	-0.19	10.28	6.78	9.17	98.2	14.7
B3P2	Sonde13	D	0.9930556	2022-06-24T19:51:00Z	0.89	78.8	-0.28	10.26	6.78	9.18	98.2	14.691
B3P2	Sonde13	D	0.9944444	2022-06-24T19:53:00Z	0.84	78.9	-0.35	10.27	6.78	9.2	98.3	14.692
B3P2	Sonde13	D	0.9958333	2022-06-24T19:55:00Z	0.89	79	-0.34	10.28	6.8	9.18	98.3	14.706
B3P2	Sonde13	D	0.9972222	2022-06-24T19:57:00Z	0.81	79	-0.22	10.3	6.8	9.16	98.3	14.703
B3P2	Sonde13	D	0.9986111	2022-06-24T19:59:00Z	0.87	78.9	-0.24	10.28	6.79	9.2	98.2	14.711
B3P2	Sonde13	D	1	2022-06-24T20:01:00Z	1.13	78.9	-0.28	10.26	6.79	9.12	98.1	14.731
B3P2	Sonde13	D	1.0013889	2022-06-24T20:03:00Z	0.85	79.2	-0.33	10.28	6.79	9.12	98.4	14.742
B3P2	Sonde13	D	1.0027778	2022-06-24T20:05:00Z	0.89	79	-0.27	10.3	6.79	9.18	98.2	14.739
B3P2	Sonde13	D	1.0041667	2022-06-24T20:07:00Z	0.94	79	-0.37	10.28	6.8	9.15	98.3	14.74
B3P2	Sonde13	D	1.0055556	2022-06-24T20:09:00Z	0.97	79	-0.33	10.27	6.79	9.11	98.3	14.739
B3P2	Sonde13	D	1.0069444	2022-06-24T20:11:00Z	0.85	78.9	-0.31	10.24	6.79	9.04	98.2	14.736
B3P2	Sonde13	D	1.0083333	2022-06-24T20:13:00Z	1.05	78.9	-0.27	10.25	6.78	9.09	98.2	14.739
B3P2	Sonde13	D	1.0097222	2022-06-24T20:15:00Z	1.05	79	-0.19	10.23	6.78	9.07	98.2	14.737
B3P2	Sonde13	D	1.0111111	2022-06-24T20:17:00Z	1.03	79.1	-0.27	10.25	6.79	9.05	98.3	14.749
B3P2	Sonde13	D	1.0125	2022-06-24T20:19:00Z	0.94	79.2	-0.22	10.23	6.78	9.04	98.4	14.757
B3P2	Sonde13	D	1.0138889	2022-06-24T20:21:00Z	0.93	79.2	-0.23	10.23	6.78	9.05	98.4	14.761
B3P2	Sonde13	D	1.0152778	2022-06-24T20:23:00Z	1.05	79.1	-0.28	10.23	6.78	9.05	98.3	14.752
B3P2	Sonde13	D	1.0166667	2022-06-24T20:25:00Z	0.96	79.1	-0.38	10.23	6.77	9.05	98.3	14.763
B3P2	Sonde13	D	1.0180556	2022-06-24T20:27:00Z	0.97	79.2	-0.19	10.22	6.78	9.07	98.4	14.755
B3P2	Sonde13	D	1.0194444	2022-06-24T20:29:00Z	1.04	79.1	-0.32	10.21	6.77	9.07	98.4	14.754
B3P2	Sonde13	D	1.0208333	2022-06-24T20:31:00Z	0.98	78.9	-0.28	10.21	6.76	9.1	98.1	14.717
B3P2	Sonde13	D	1.0222222	2022-06-24T20:33:00Z	0.99	79	-0.29	10.2	6.77	9.04	98.3	14.71
B3P2	Sonde13	D	1.0236111	2022-06-24T20:35:00Z	0.91	79.1	-0.37	10.21	6.78	9.08	98.4	14.739
B3P2	Sonde13	D	1.025	2022-06-24T20:37:00Z	0.94	79.1	-0.28	10.21	6.77	9.07	98.4	14.726
B3P2	Sonde13	D	1.0263889	2022-06-24T20:39:00Z	0.85	79.1	-0.19	10.21	6.77	9.04	98.3	14.739
B3P2	Sonde13	D	1.0277778	2022-06-24T20:41:00Z	1.03	79.1	-0.27	10.23	6.77	8.99	98.3	14.757
B3P2	Sonde13	D	1.0291667	2022-06-24T20:43:00Z	0.9	79.1	-0.22	10.21	6.77	9.02	98.4	14.738
B3P2	Sonde13	D	1.0305556	2022-06-24T20:45:00Z	0.92	79	-0.38	10.22	6.77	9.04	98.3	14.756
B3P2	Sonde13	D	1.0319444	2022-06-24T20:47:00Z	0.89	79.1	-0.36	10.23	6.78	9.06	98.4	14.767
B3P2	Sonde13	D	1.0333333	2022-06-24T20:49:00Z	1.03	79	-0.19	10.25	6.78	9.09	98.2	14.771
B3P2	Sonde13	D	1.0347222	2022-06-24T20:51:00Z	1.08	79.1	-0.31	10.21	6.78	9.05	98.3	14.77
B3P2	Sonde13	D	1.0361111	2022-06-24T20:53:00Z	1.07	79.1	-0.27	10.22	6.77	9.08	98.3	14.777
B3P2	Sonde13	D	1.0375	2022-06-24T20:55:00Z	1	79.1	-0.31	10.23	6.77	9.06	98.3	14.779
B3P2	Sonde13	D	1.0388889	2022-06-24T20:57:00Z	1.1	79.1	-0.18	10.23	6.77	8.98	98.4	14.767
B3P2	Sonde13	D	1.0402778	2022-06-24T20:59:00Z	0.96	79.1	-0.27	10.23	6.77	9.07	98.2	14.788
B3P2	Sonde13	D	1.0416667	2022-06-24T21:01:00Z	0.94	79	-0.2	10.22	6.77	9.05	98.2	14.768
B3P2	Sonde13	D	1.0430556	2022-06-24T21:03:00Z	1.07	79.1	-0.31	10.21	6.76	9.03	98.4	14.757
B3P2	Sonde13	D	1.0444444	2022-06-24T21:05:00Z	0.92	79.1	-0.33	10.23	6.78	9.02	98.3	14.765
B3P2	Sonde13	D	1.0458333	2022-06-24T21:07:00Z	0.99	79.1	-0.3	10.21	6.78	9.07	98.2	14.798
B3P2	Sonde13	D	1.0472222	2022-06-24T21:09:00Z	1.04	79.1	-0.29	10.21	6.76	9.07	98.3	14.775
B3P2	Sonde13	D	1.0486111	2022-06-24T21:11:00Z	1.06	79.1	-0.16	10.23	6.77	9.08	98.3	14.76
B3P2	Sonde13	D	1.05	2022-06-24T21:13:00Z	1.02	79.2	-0.24	10.21	6.77	9	98.4	14.763
B3P2	Sonde13	D	1.0513889	2022-06-24T21:15:00Z	1.03	79.1	-0.28	10.22	6.77	9.03	98.3	14.758
B3P2	Sonde13	D	1.0527778	2022-06-24T21:17:00Z	1	79.2	-0.24	10.23	6.78	9.04	98.4	14.766
B3P2	Sonde13	D	1.0541667	2022-06-24T21:19:00Z	0.89	79	-0.37	10.22	6.77	9.07	98.2	14.753
B3P2	Sonde13	D	1.0555556	2022-06-24T21:21:00Z	0.97	79.1	-0.31	10.23	6.78	9.07	98.3	14.756
B3P2	Sonde13	D	1.0569444	2022-06-24T21:23:00Z	0.93	79.1	-0.26	10.21	6.78	9.07	98.3	14.79
B3P2	Sonde13	D	1.0583333	2022-06-24T21:25:00Z	1.05	79.1	-0.24	10.24	6.78	9.07	98.4	14.762
B3P2	Sonde13	D	1.0597222	2022-06-24T21:27:00Z	0.95		-0.32	10.23	6.78	9.16	98.4	14.781
B3P2	Sonde13	D	1.0611111	2022-06-24T21:29:00Z	1.07	79.1	-0.3	10.23	6.78	9.07	98.4	14.764
B3P2	Sonde13	D	1.0625	2022-06-24T21:31:00Z	0.99	79.1	-0.35	10.23	6.78	9.06	98.3	14.76
B3P2	Sonde13	D	1.0638889	2022-06-24T21:33:00Z	0.98	79.1	-0.3	10.23	6.79	9.04	98.3	14.77
B3P2	Sonde13	D	1.0652778	2022-06-24T21:35:00Z	0.77	79.1	-0.35	10.25	6.78	9.06	98.3	14.787
B3P2	Sonde13	D	1.0666667	2022-06-24T21:37:00Z	1.26		-0.27	10.25	6.79	9.09	98.4	14.81
B3P2	Sonde13	D	1.0680556	2022-06-24T21:39:00Z	1.39		-0.25	10.25	6.78	9.09	98.3	14.816
B3P2	Sonde13	D	1.0694444	2022-06-24T21:41:00Z	0.83	79.1	-0.34	10.25	6.77	9.13	98.2	14.781
B3P2	Sonde13	D	1.0708333	2022-06-24T21:43:00Z	0.81	79.1	-0.26	10.24	6.77	9.09	98.3	14.769
B3P2	Sonde13	D	1.0722222	2022-06-24T21:45:00Z	1.08		-0.33	10.23	6.78	9.14	98.2	14.807
B3P2	Sonde13	D	1.0736111	2022-06-24T21:47:00Z	1.07	79.1	-0.37	10.24	6.79	9.08	98.3	14.777
B3P2	Sonde13	D	1.075	2022-06-24T21:49:00Z	1.17		-0.27	10.25	6.79	9.09	98.3	14.809
B3P2	Sonde13	D	1.0763889	2022-06-24T21:51:00Z	0.91		-0.22	10.24	6.78	9.09	98.4	14.795
B3P2	Sonde13	D	1.0777778	2022-06-24T21:53:00Z	1.19	79.1	-0.24	10.22	6.77	9.06	98.3	14.759
B3P2	Sonde13	D	1.0791667	2022-06-24T21:55:00Z	1.13	79.1	-0.32	10.2	6.77	9.08	98.4	14.744
B3P2	Sonde13	D	1.0805556	2022-06-24T21:57:00Z	1.04		-0.31	10.23	6.77	9.11	98.3	14.734
B3P2	Sonde13	D	1.0819444	2022-06-24T21:59:00Z	1.2	79.1	-0.26	10.22	6.77	9.14	98.3	14.777
B3P2	Sonde13	D	1.0833333	2022-06-24T22:01:00Z	1.43	79.1	-0.17	10.25	6.77	9.13	98.3	14.775
B3P2	Sonde13	D	1.0847222	2022-06-24T22:03:00Z	1.12	79.1	-0.11	10.24	6.77	9.14	98.2	14.785
B3P2	Sonde13	D	1.0861111	2022-06-24T22:05:00Z	0.97		-0.22	10.22	6.77	9.15	98.2	14.739
B3P2	Sonde13	D	1.0875	2022-06-24T22:07:00Z	1.1		-0.23	10.21	6.77	9.11	98.2	14.72
B3P2	Sonde13	D	1.0888889	2022-06-24T22:09:00Z	0.88		-0.23	10.19	6.77	9.19	98.2	14.767
B3P2	Sonde13	D	1.0902778	2022-06-24T22:11:00Z	0.74	79	-0.27	10.25	6.78	9.19	98.3	14.752
B3P2	Sonde13	D	1.0916667	2022-06-24T22:13:00Z	1.04	79.1	-0.21	10.26	6.78	9.15	98.3	14.766
B3P2	Sonde13	D	1.0930556	2022-06-24T22:15:00Z	1.23	79.1	-0.25	10.25	6.77	9.13	98.2	14.777
B3P2	Sonde13	D	1.0944444	2022-06-24T22:17:00Z	1.03	79.1	-0.35	10.25	6.77	9.11	98.2	14.807
B3P2	Sonde13	D	1.0958333	2022-06-24T22:19:00Z	1.08	79.1	-0.3	10.25	6.78	9.15	98.2	14.842
B3P2	Sonde13	D	1.0972222	2022-06-24T22:21:00Z	1.72	79.2	-0.27	10.3	6.81	8.74	98.1	14.894
B3P2	Sonde13	D	1.0986111	2022-06-24T22:23:00Z	1.68	79.2	-0.21	10.3	6.81	8.69	98.1	14.921
B3P2	Sonde13	D	1.1	2022-06-24T22:25:00Z	1.81	79.3	-0.18	10.3	6.82	8.7	98.2	14.93
B3P2	Sonde13	D	1.1013889	2022-06-24T22:27:00Z	1.24	79.3	-0.2	10.29	6.81	8.74	98.3	14.894
B3P2	Sonde13	D	1.1027778	2022-06-24T22:29:00Z	1.04	79.1	-0.23	10.29	6.8	8.74	98.1	14.885
B3P2	Sonde13	D	1.1041667	2022-06-24T22:31:00Z	1.36	79.2	-0.22	10.29	6.79	8.98	98.3	14.844
B3P2	Sonde13	D	1.1055556	2022-06-24T22:33:00Z	1.25	79.3	-0.3	10.27	6.77	9.07	98.4	14.825
B3P2	Sonde13	D	1.1069444	2022-06-24T22:35:00Z	1.29	79.2	-0.23	10.25	6.78	9.02	98.3	14.838
B3P2	Sonde13	D	1.1083333	2022-06-24T22:37:00Z	1.17	79.2	-0.19	10.25	6.78	9.12	98.2	14.84
B3P2	Sonde13	D	1.1097222	2022-06-24T22:39:00Z	1.39	79.2	-0.19	10.26	6.78	9.11	98.3	14.83
B3P2	Sonde13	D	1.1111111	2022-06-24T22:41:00Z	1.24	79.1	-0.32	10.26	6.78	9.11	98.2	14.838
B3P2	Sonde13	D	1.1125	2022-06-24T22:43:00Z	1.12	79	-0.28	10.23	6.77	9.14	98.1	14.8
B3P2	Sonde13	D	1.1138889	2022-06-24T22:45:00Z	1.28	79.1	-0.18	10.24	6.76	9.2	98.2	14.806
B3P2	Sonde13	D	1.1152778	2022-06-24T22:47:00Z	1.24	79.1	-0.27	10.25	6.77	9.08	98.1	14.838
B3P2	Sonde13	D	1.1166667	2022-06-24T22:49:00Z	1	79.1	-0.24	10.27	6.78	8.98	98.1	14.856
B3P2	Sonde13	D	1.1180556	2022-06-24T22:51:00Z	1.25	79.1	-0.33	10.27	6.78	8.98	98.2	14.823
B3P2	Sonde13	D	1.1194444	2022-06-24T22:53:00Z	1.16	79.1	-0.17	10.28	6.79	9.15	98.1	14.848
B3P2	Sonde13	D	1.1208333	2022-06-24T22:55:00Z	1.21	79.1	-0.18	10.29	6.79	8.98	98.1	14.84
B3P2	Sonde13	D	1.1222222	2022-06-24T22:57:00Z	1.21	79	-0.26	10.29	6.78	8.87	98.1	14.817
B3P2	Sonde13	D	1.1236111	2022-06-24T22:59:00Z	1.26	79	-0.23	10.3	6.79	8.98	98	14.812
B3P2	Sonde13	D	1.125	2022-06-24T23:01:00Z	1.43	79.1	-0.16	10.3	6.79	9.03	98.2	14.808
B3P2	Sonde13	D	1.1263889	2022-06-24T23:03:00Z	1.32	79	-0.21	10.3	6.79	8.95	98	14.823
B3P2	Sonde13	D	1.1277778	2022-06-24T23:05:00Z	1.38	79.1	-0.2	10.3	6.79	9.03	98.2	14.815
B3P2	Sonde13	D	1.1291667	2022-06-24T23:07:00Z	1.22	79.1	-0.22	10.3	6.8	8.94	98.2	14.811
B3P2	Sonde13	D	1.1305556	2022-06-24T23:09:00Z	1.37	79.1	-0.17	10.3	6.8	9	98.1	14.827
B3P2	Sonde13	D	1.1319444	2022-06-24T23:11:00Z	1.5	79	-0.26	10.3	6.79	9.08	98.1	14.799
B3P2	Sonde13	D	1.1333333	2022-06-24T23:13:00Z	1.25	79	-0.2	10.3	6.79	9.02	98.1	14.804
B3P2	Sonde13	D	1.1347222	2022-06-24T23:15:00Z	1.35	79	-0.2	10.3	6.79	9.06	98.1	14.809
B3P2	Sonde13	D	1.1361111	2022-06-24T23:17:00Z	1.36	78.9	-0.23	10.28	6.8	8.86	97.9	14.831
B3P2	Sonde13	D	1.1375	2022-06-24T23:19:00Z	1.56	78.8	-0.17	10.28	6.8	8.67	97.8	14.834
B3P2	Sonde13	D	1.1388889	2022-06-24T23:21:00Z	1.45	78.9	-0.18	10.29	6.8	8.82	98	14.83
B3P2	Sonde13	D	1.1402778	2022-06-24T23:23:00Z	1.33	78.9	-0.32	10.29	6.8	8.79	98	14.822
B3P2	Sonde13	D	1.1416667	2022-06-24T23:25:00Z	1.54	78.9	-0.26	10.29	6.81	8.79	98	14.811
B3P2	Sonde13	D	1.1430556	2022-06-24T23:27:00Z	1.48	79	-0.23	10.3	6.8	8.93	98.1	14.807
B3P2	Sonde13	D	1.1444444	2022-06-24T23:29:00Z	1.31	79	-0.21	10.29	6.8	8.88	98.2	14.777
B3P2	Sonde13	D	1.1458333	2022-06-24T23:31:00Z	1.53	79.1	-0.27	10.3	6.8	8.85	98.3	14.792
B3P2	Sonde13	D	1.1472222	2022-06-24T23:33:00Z	1.49	78.9	-0.2	10.29	6.8	8.92	98	14.794
B3P2	Sonde13	D	1.1486111	2022-06-24T23:35:00Z	1.42	79	-0.3	10.29	6.8	8.86	98.1	14.79
B3P2	Sonde13	D	1.15	2022-06-24T23:37:00Z	1.43	79	-0.25	10.29	6.8	8.95	98.1	14.774
B3P2	Sonde13	D	1.1513889	2022-06-24T23:39:00Z	1.51	78.8	-0.03	10.29	6.79	8.96	98	14.778
B3P2	Sonde13	D	1.1527778	2022-06-24T23:41:00Z	1.45	78.8	-0.21	10.3	6.79	9.06	98	14.746
B3P2	Sonde13	D	1.1541667	2022-06-24T23:43:00Z	1.68	78.8	-0.18	10.29	6.8	8.81	97.9	14.762
B3P2	Sonde13	D	1.1555556	2022-06-24T23:45:00Z	1.45	78.8	-0.31	10.29	6.8	8.95	97.9	14.764
B3P2	Sonde13	D	1.1569444	2022-06-24T23:47:00Z	1.41	78.9	-0.26	10.3	6.79	8.91	98.1	14.769
B3P2	Sonde13	D	1.1583333	2022-06-24T23:49:00Z	1.38	79	-0.29	10.3	6.79	9.01	98.2	14.776
B3P2	Sonde13	D	1.1597222	2022-06-24T23:51:00Z	1.44	79	-0.19	10.29	6.8	9.09	98.2	14.769
B3P2	Sonde13	D	1.1611111	2022-06-24T23:53:00Z	1.26	78.8	-0.4	10.28	6.79	9.12	98	14.745
B3P2	Sonde13	D	1.1625	2022-06-24T23:55:00Z	1.52	78.8	-0.27	10.29	6.79	9	98	14.715
B3P2	Sonde13	D	1.1638889	2022-06-24T23:57:00Z	1.37	78.8	-0.26	10.28	6.8	8.98	98.1	14.727
B3P2	Sonde13	D	1.1652778	2022-06-24T23:59:00Z	1.38	78.9	-0.27	10.29	6.8	9.11	98.1	14.715
B3P2	Sonde13	D	1.1666667	2022-06-25T00:01:00Z	1.55	78.8	-0.16	10.29	6.8	8.88	98.1	14.726
B3P2	Sonde13	D	1.1680556	2022-06-25T00:03:00Z	1.42	78.8	-0.14	10.29	6.8	8.8	98	14.739
B3P2	Sonde13	D	1.1694444	2022-06-25T00:05:00Z	1.47	78.8	-0.2	10.3	6.8	9.14	98.1	14.712
B3P2	Sonde13	D	1.1708333	2022-06-25T00:07:00Z	1.56	78.8	-0.14	10.28	6.8	8.92	98	14.735
B3P2	Sonde13	D	1.1722222	2022-06-25T00:09:00Z	1.5	78.8	-0.38	10.27	6.8	8.9	98.1	14.724
B3P2	Sonde13	D	1.1736111	2022-06-25T00:11:00Z	1.59	78.9	-0.33	10.27	6.8	8.97	98.2	14.722
B3P2	Sonde13	D	1.175	2022-06-25T00:13:00Z	1.56	78.9	-0.24	10.3	6.8	9.13	98.2	14.704
B3P2	Sonde13	D	1.1763889	2022-06-25T00:15:00Z	1.4	78.8	-0.22	10.32	6.8	9.3	98.1	14.688
B3P2	Sonde13	D	1.1777778	2022-06-25T00:17:00Z	1.39	78.7	-0.23	10.32	6.79	9.13	98.1	14.643
B3P2	Sonde13	D	1.1791667	2022-06-25T00:19:00Z	1.71	78.8	-0.03	10.3	6.81	9.09	98.2	14.675
B3P2	Sonde13	D	1.1805556	2022-06-25T00:21:00Z	1.22	78.9	-0.28	10.3	6.79	9.07	98.3	14.665
B3P2	Sonde13	D	1.1819444	2022-06-25T00:23:00Z	1.5	78.8	-0.24	10.3	6.8	8.95	98.1	14.705
B3P2	Sonde13	D	1.1833333	2022-06-25T00:25:00Z	1.38	78.7	-0.17	10.3	6.8	8.87	98	14.717
B3P2	Sonde13	D	1.1847222	2022-06-25T00:27:00Z	1.09	78.7	-0.2	10.31	6.8	9.07	98	14.689
B3P2	Sonde13	D	1.1861111	2022-06-25T00:29:00Z	1.34	78.7	-0.24	10.27	6.79	8.92	98	14.681
B3P2	Sonde13	D	1.1875	2022-06-25T00:31:00Z	1.57	78.7	-0.29	10.28	6.8	8.93	98	14.686
B3P2	Sonde13	D	1.1888889	2022-06-25T00:33:00Z	1.27	78.8	-0.21	10.29	6.79	9.13	98.1	14.664
B3P2	Sonde13	D	1.1902778	2022-06-25T00:35:00Z	1.12	78.7	-0.21	10.3	6.78	9.15	98.1	14.666
B3P2	Sonde13	D	1.1916667	2022-06-25T00:37:00Z	1.38	78.8	-0.14	10.31	6.78	9.1	98.1	14.659
B3P2	Sonde13	D	1.1930556	2022-06-25T00:39:00Z	1.19	78.7	-0.21	10.3	6.78	9.07	98	14.673
B3P2	Sonde13	D	1.1944444	2022-06-25T00:41:00Z	1.29	78.5	-0.17	10.24	6.78	9.02	97.9	14.655
B3P2	Sonde13	D	1.1958333	2022-06-25T00:43:00Z	1.15	78.6	-0.28	10.21	6.77	9.01	98	14.648
B3P2	Sonde13	D	1.1972222	2022-06-25T00:45:00Z	1.03	78.8	-0.16	10.24	6.77	8.97	98.2	14.654
B3P2	Sonde13	D	1.1986111	2022-06-25T00:47:00Z	1.16	78.7	-0.26	10.23	6.77	8.66	98.2	14.642
B3P2	Sonde13	D	1.2	2022-06-25T00:49:00Z	1.47	78.4	-0.14	10.24	6.77	9.01	97.8	14.619
B3P2	Sonde13	D	1.2013889	2022-06-25T00:51:00Z	1.45	78.5	-0.18	10.26	6.78	9.12	97.8	14.662
B3P2	Sonde13	D	1.2027778	2022-06-25T00:53:00Z	1.48	78.5	-0.14	10.22	6.78	9	97.9	14.665
B3P2	Sonde13	D	1.2041667	2022-06-25T00:55:00Z	1.05	78.5	-0.18	10.21	6.77	9.12	97.9	14.611
B3P2	Sonde13	D	1.2055556	2022-06-25T00:57:00Z	0.97	78.4	-0.28	10.22	6.75	9.38	97.9	14.599
B3P2	Sonde13	D	1.2069444	2022-06-25T00:59:00Z	0.91	78.6	-0.27	10.22	6.76	9.04	98.1	14.624
B3P2	Sonde13	D	1.2083333	2022-06-25T01:01:00Z	1.2	78.6	-0.33	10.23	6.77	9.18	98.1	14.624
B3P2	Sonde13	D	1.2097222	2022-06-25T01:03:00Z	1.21	78.8	-0.45	10.23	6.77	8.91	98.3	14.641
B3P2	Sonde13	D	1.2111111	2022-06-25T01:05:00Z	1.59	78.9	-0.33	10.27	6.8	8.85	98.3	14.653
B3P2	Sonde13	D	1.2125	2022-06-25T01:07:00Z	1.09	78.9	-0.16	10.28	6.8	8.87	98.3	14.658
