Date (MM/DD/YYYY);Time (HH:MM:SS);Time (Fract. Sec);Site Name;Chlorophyll RFU;Chlorophyll RFU;Chlorophyll ug/L;Chlorophyll ug/L;Cond µS/cm;Depth m;fDOM QSU;fDOM RFU;nLF Cond µS/cm;ODO % sat;ODO % local;ODO mg/L;Pressure psi a;Sal psu;SpCond µS/cm;BGA PC RFU;BGA PC ug/L;BGA PE RFU;BGA PE ug/L;TDS mg/L;Turbidity FNU;TSS mg/L;pH;pH mV;Temp °C;Vertical Position m;Battery V;Cable Pwr V
9/21/2021;11:29:16;0;;-0.02;-1.07;1.25;-4.11;0;0.07;-3.32;-1.11;-0.1;94.4;94.4;10.68;0.1;0;-0.1;0.07;0.07;-6.48;-18.13;0;23.45;0;6.39;10.9;9.938;0.07;5.84;0
9/21/2021;11:29:18;0;;-0.04;-1.07;1.18;-4.11;0;0.07;-3.33;-1.11;-0.1;94.4;94.4;10.67;0.1;0;-0.1;0.08;0.08;-6.48;-18.13;0;23.45;0;6.39;11.3;9.974;0.07;5.84;0
9/21/2021;11:29:20;0;;-0.05;-1.07;1.16;-4.11;0;0.07;-3.33;-1.11;-0.1;94.4;94.4;10.66;0.1;0;-0.1;0.06;0.06;-6.48;-18.13;0;23.48;0;6.38;11.6;10.007;0.07;5.84;0
9/21/2021;11:29:22;0;;-0.04;-1.07;1.18;-4.11;0;0.07;-3.33;-1.11;-0.1;94.4;94.4;10.65;0.099;0;-0.1;0.07;0.07;-6.48;-18.13;0;23.43;0;6.38;11.7;10.025;0.069;5.84;0
9/21/2021;11:29:24;0;;-0.02;-1.07;1.23;-4.11;0;0.07;-3.33;-1.11;-0.1;94.4;94.4;10.65;0.099;0;-0.1;0.05;0.05;-6.48;-18.13;0;23.43;0;6.38;11.6;10.027;0.07;5.84;0
9/21/2021;11:29:26;0;;-0.04;-1.07;1.17;-4.11;0;0.07;-3.33;-1.11;-0.1;94.4;94.4;10.65;0.099;0;-0.1;0.04;0.04;-6.47;-18.13;0;23.41;0;6.38;11.6;10.031;0.07;5.84;0
9/21/2021;11:29:28;0;;-0.03;-1.07;1.2;-4.11;0;0.07;-3.33;-1.11;-0.1;94.3;94.3;10.64;0.099;0;-0.1;0.03;0.03;-6.47;-18.13;0;23.44;0;6.39;11.4;10.029;0.07;5.84;0
9/21/2021;11:29:30;0;;-0.05;-1.07;1.16;-4.11;0;0.07;-3.33;-1.11;-0.1;94.2;94.2;10.63;0.1;0;-0.1;0.04;0.04;-6.48;-18.13;0;23.42;0;6.39;11.3;10.022;0.07;5.84;0
9/21/2021;11:29:32;0;;-0.05;-1.06;1.16;-4.11;0;0.07;-3.33;-1.11;-0.1;94.2;94.2;10.63;0.099;0;-0.1;0.03;0.03;-6.48;-18.13;0;23.46;0;6.39;11.3;10.012;0.07;5.84;0
9/21/2021;11:29:34;0;;-0.06;-1.06;1.13;-4.11;0;0.07;-3.33;-1.11;-0.1;94.1;94.1;10.62;0.099;0;-0.1;0.03;0.03;-6.48;-18.13;0;23.45;0;6.39;11.2;10.004;0.07;5.84;0
9/21/2021;11:29:36;0;;-0.06;-1.06;1.13;-4.11;0;0.07;-3.33;-1.11;-0.1;94.1;94.1;10.62;0.1;0;-0.1;0.04;0.04;-6.48;-18.13;0;23.43;0;6.39;11.2;10.002;0.07;5.84;0
9/21/2021;11:29:38;0;;-0.05;-1.07;1.14;-4.11;0;0.07;-3.33;-1.11;-0.1;94.1;94.1;10.62;0.1;0;-0.1;0.04;0.04;-6.47;-18.13;0;23.46;0;6.39;11;10.014;0.07;5.84;0
9/21/2021;11:29:40;0;;-0.05;-1.06;1.16;-4.11;0;0.07;-3.33;-1.11;-0.1;94;94;10.61;0.099;0;-0.1;0.04;0.04;-6.47;-18.13;0;23.46;0;6.4;10.7;10.030;0.071;5.85;0
9/21/2021;11:29:42;0;;-0.05;-1.06;1.15;-4.11;0;0.07;-3.33;-1.11;-0.1;94;94;10.6;0.1;0;-0.1;0.05;0.05;-6.47;-18.13;0;23.45;0;6.4;10.4;10.044;0.071;5.85;0
9/21/2021;11:29:44;0;;-0.03;-1.06;1.2;-4.11;0;0.07;-3.33;-1.11;-0.1;93.9;93.9;10.59;0.1;0;-0.1;0.06;0.06;-6.47;-18.13;0;23.44;0;6.41;10.2;10.026;0.071;5.85;0
9/21/2021;11:29:46;0;;-0.05;-1.06;1.16;-4.11;0;0.07;-3.33;-1.11;-0.1;93.7;93.7;10.58;0.1;0;-0.1;0.05;0.05;-6.47;-18.13;0;23.45;0;6.41;10;9.983;0.071;5.85;0
9/21/2021;11:29:48;0;;-0.07;-1.06;1.1;-4.11;0;0.07;-3.33;-1.11;-0.1;93.6;93.6;10.58;0.1;0;-0.1;0.05;0.05;-6.47;-18.13;0;23.42;0;6.41;9.8;9.933;0.07;5.85;0
9/21/2021;11:29:50;0;;-0.06;-1.06;1.11;-4.11;0;0.07;-3.33;-1.11;-0.1;93.5;93.5;10.58;0.1;0;-0.1;0.04;0.04;-6.47;-18.12;0;23.44;0;6.41;9.7;9.873;0.07;5.85;0
9/21/2021;11:29:52;0;;-0.03;-1.06;1.21;-4.11;0;0.07;-3.33;-1.11;-0.1;93.6;93.6;10.6;0.1;0;-0.1;0.04;0.04;-6.47;-18.12;0;23.41;0;6.41;9.8;9.806;0.069;5.85;0
9/21/2021;11:29:54;0;;-0.04;-1.06;1.19;-4.11;0;0.07;-3.33;-1.11;-0.1;93.6;93.6;10.62;0.099;0;-0.1;0.04;0.04;-6.47;-18.12;0;23.4;0;6.42;9.6;9.736;0.07;5.85;0
9/21/2021;11:29:56;0;;-0.04;-1.07;1.18;-4.11;0;0.07;-3.33;-1.11;-0.1;93.6;93.6;10.64;0.1;0;-0.1;0.04;0.04;-6.47;-18.13;0;23.42;0;6.42;9.3;9.675;0.071;5.85;0
9/21/2021;11:29:58;0;;-0.04;-1.07;1.19;-4.11;0;0.07;-3.33;-1.11;-0.1;93.6;93.6;10.66;0.1;0;-0.1;0.03;0.03;-6.48;-18.13;0;23.43;0;6.42;9.4;9.647;0.07;5.85;0
9/21/2021;11:30:00;0;;-0.04;-1.07;1.18;-4.11;0;0.07;-3.33;-1.11;-0.1;93.8;93.8;10.68;0.1;0;-0.1;0.01;0.01;-6.47;-18.13;0;23.45;0;6.42;9.5;9.658;0.07;5.85;0
9/21/2021;11:30:02;0;;-0.05;-1.07;1.16;-4.11;0;0.07;-3.33;-1.11;-0.1;94;94;10.7;0.1;0;-0.1;0.02;0.02;-6.47;-18.13;0;23.47;0;6.41;9.7;9.698;0.07;5.85;0
9/21/2021;11:30:04;0;;-0.06;-1.07;1.12;-4.11;0;0.07;-3.33;-1.11;-0.1;94.1;94.1;10.7;0.1;0;-0.1;0.02;0.02;-6.48;-18.13;0;23.49;0;6.41;9.8;9.748;0.07;5.85;0
9/21/2021;11:30:06;0;;-0.07;-1.07;1.1;-4.11;0;0.07;-3.33;-1.11;-0.1;94.2;94.2;10.69;0.1;0;-0.1;0.03;0.03;-6.48;-18.13;0;23.5;0;6.41;10;9.800;0.07;5.85;0
9/21/2021;11:30:08;0;;-0.05;-1.07;1.16;-4.11;0;0.07;-3.33;-1.11;-0.1;94.3;94.3;10.69;0.1;0;0;0.02;0.02;-6.48;-18.13;0;23.53;0;6.41;10.2;9.854;0.07;5.85;0
9/21/2021;11:30:10;0;;-0.03;-1.06;1.2;-4.11;0;0.07;-3.33;-1.11;0;94.3;94.3;10.68;0.1;0;0;0.02;0.02;-6.48;-18.13;0;23.5;0;6.4;10.3;9.911;0.07;5.84;0
9/21/2021;11:30:12;0;;-0.02;-1.06;1.26;-4.11;0;0.07;-3.33;-1.11;0;94.2;94.2;10.66;0.1;0;0;0.01;0.01;-6.48;-18.14;0;23.52;0;6.4;10.4;9.946;0.07;5.84;0
