Date (MM/DD/YYYY);Time (HH:MM:SS);Temp °C;ODO mg/L;Chlorophyll RFU;Chlorophyll ug/L;Cond µS/cm;fDOM QSU;fDOM RFU;nLF Cond µS/cm;ODO % sat;ODO % local;Sal psu;SpCond µS/cm;BGA PC RFU;BGA PC ug/L;TDS mg/L;pH;pH mV;Battery V;Cable Pwr V
9/18/2021;04:55:52;6.989;11.29;0.18;1.35;78.8;33.27;10.86;122.1;93.0;94.2;0.06;120.1;-0.89;-0.89;78,00;7.03;-17.5;5.57;0.0
9/18/2021;04:57:52;6.982;11.29;0.20;1.44;78.8;32.51;10.61;122.1;93.0;94.2;0.06;120.1;-0.77;-0.77;78,00;7.05;-18.5;5.56;0.0
9/18/2021;04:59:52;6.984;11.29;0.25;1.61;78.8;33.20;10.84;122.1;93.0;94.2;0.06;120.1;-0.72;-0.72;78,00;7.04;-17.8;5.57;0.0
9/18/2021;05:01:52;6.978;11.28;0.18;1.37;78.8;33.11;10.81;122.1;92.9;94.2;0.06;120.1;-0.81;-0.81;78,00;7.03;-17.2;5.57;0.0
9/18/2021;05:03:52;6.983;11.29;0.35;1.94;78.8;33.23;10.85;122.1;93.0;94.2;0.06;120.1;-0.85;-0.85;78,00;7.02;-16.9;5.56;0.0
9/18/2021;05:05:52;6.981;11.30;0.25;1.61;78.8;33.21;10.85;122.1;93.0;94.3;0.06;120.1;-0.84;-0.84;78,00;7.01;-16.1;5.56;0.0
9/18/2021;05:07:52;6.982;11.29;0.28;1.71;78.8;33.30;10.87;122.1;93.0;94.2;0.06;120.1;-0.87;-0.87;78,00;7.01;-15.9;5.56;0.0
9/18/2021;05:09:52;6.982;11.30;1.56;6.16;78.8;33.21;10.84;122.1;93.1;94.3;0.06;120.1;-0.37;-0.37;78,00;7.00;-15.6;5.56;0.0
9/18/2021;05:11:52;6.973;11.30;0.17;1.32;78.7;33.27;10.86;122.1;93.0;94.3;0.06;120.1;-0.84;-0.84;78,00;7.00;-15.6;5.56;0.0
9/18/2021;05:13:52;6.975;11.30;0.29;1.73;78.7;33.28;10.87;122.1;93.1;94.3;0.06;120.1;-0.87;-0.87;78,00;6.99;-15.2;5.56;0.0
9/18/2021;05:15:52;6.973;11.31;0.22;1.49;78.7;33.29;10.87;122.1;93.1;94.3;0.06;120.1;-0.81;-0.81;78,00;7.00;-15.4;5.56;0.0
9/18/2021;05:17:52;6.981;11.30;0.18;1.35;78.7;33.24;10.86;122.1;93.1;94.3;0.06;120.1;-0.69;-0.69;78,00;7.00;-15.3;5.56;0.0
9/18/2021;05:19:52;6.966;11.30;0.22;1.50;78.7;33.24;10.86;122.1;93.0;94.3;0.06;120.1;-0.82;-0.82;78,00;7.00;-15.5;5.56;0.0
9/18/2021;05:21:52;6.975;11.30;0.20;1.45;78.7;33.21;10.84;122.0;93.1;94.3;0.06;120.0;-0.82;-0.82;78,00;6.99;-15.3;5.56;0.0
9/18/2021;05:23:52;6.978;11.30;0.33;1.89;78.7;33.15;10.82;122.0;93.1;94.3;0.06;120.0;-0.82;-0.82;78,00;7.01;-15.9;5.56;0.0
9/18/2021;05:25:52;6.978;11.30;0.21;1.48;78.7;33.30;10.87;122.1;93.1;94.3;0.06;120.1;-0.84;-0.84;78,00;7.02;-16.5;5.56;0.0
9/18/2021;05:27:52;6.976;11.30;0.20;1.42;78.7;33.29;10.87;122.1;93.1;94.3;0.06;120.1;-0.85;-0.85;78,00;7.01;-16.1;5.56;0.0
9/18/2021;05:29:52;6.973;11.29;0.14;1.21;78.7;33.27;10.86;122.1;93.0;94.2;0.06;120.1;-0.73;-0.73;78,00;7.00;-15.8;5.56;0.0
9/18/2021;05:31:52;6.973;11.29;0.26;1.63;78.7;33.20;10.84;122.1;93.0;94.2;0.06;120.1;-0.72;-0.72;78,00;7.00;-15.5;5.56;0.0
9/18/2021;05:33:52;6.973;11.30;0.35;1.95;78.7;33.20;10.84;122.1;93.0;94.3;0.06;120.1;-0.86;-0.86;78,00;6.99;-14.8;5.56;0.0
9/18/2021;05:35:52;6.973;11.29;0.37;2.02;78.7;33.23;10.85;122.1;93.0;94.2;0.06;120.1;-0.69;-0.69;78,00;7.00;-15.8;5.56;0.0
9/18/2021;05:37:52;6.973;11.30;0.20;1.44;78.7;33.18;10.83;122.1;93.0;94.3;0.06;120.1;-0.75;-0.75;78,00;7.00;-15.4;5.56;0.0
9/18/2021;05:39:52;6.972;11.30;0.33;1.88;78.7;33.22;10.85;122.1;93.0;94.3;0.06;120.1;-0.81;-0.81;78,00;6.99;-15.2;5.56;0.0
9/18/2021;05:41:52;6.971;11.29;0.21;1.48;78.7;33.32;10.88;122.1;92.9;94.2;0.06;120.1;-0.79;-0.79;78,00;6.99;-15.1;5.56;0.0
9/18/2021;05:43:52;6.971;11.29;0.52;2.55;78.7;33.27;10.87;122.1;93.0;94.2;0.06;120.1;-0.67;-0.67;78,00;6.99;-15.2;5.56;0.0
9/18/2021;05:45:52;6.972;11.30;0.23;1.54;78.7;33.21;10.85;122.1;93.0;94.2;0.06;120.1;-0.82;-0.82;78,00;6.99;-15.0;5.56;0.0
9/18/2021;05:47:52;6.976;11.29;0.21;1.45;78.7;33.26;10.86;122.1;93.0;94.2;0.06;120.1;-0.78;-0.78;78,00;6.99;-15.0;5.56;0.0
9/18/2021;05:49:52;6.971;11.28;0.37;2.03;78.7;33.20;10.84;122.1;92.8;94.1;0.06;120.1;-0.73;-0.73;78,00;6.98;-14.5;5.56;0.0
9/18/2021;05:51:52;6.960;11.29;0.26;1.64;78.7;33.26;10.86;122.1;92.9;94.2;0.06;120.1;-0.81;-0.81;78,00;6.99;-14.8;5.56;0.0
9/18/2021;05:53:52;6.962;11.27;0.19;1.40;78.7;33.29;10.87;122.1;92.8;94.0;0.06;120.1;-0.84;-0.84;78,00;7.00;-15.5;5.56;0.0
9/18/2021;05:55:52;6.961;11.27;0.35;1.97;78.7;33.26;10.86;122.1;92.8;94.0;0.06;120.1;-0.79;-0.79;78,00;6.99;-15.1;5.56;0.0
9/18/2021;05:57:52;6.964;11.27;0.24;1.56;78.7;33.25;10.86;122.1;92.8;94.1;0.06;120.1;-0.79;-0.79;78,00;6.99;-15.0;5.56;0.0
9/18/2021;05:59:52;6.964;11.27;0.21;1.48;78.7;33.20;10.84;122.1;92.8;94.0;0.06;120.1;-0.82;-0.82;78,00;6.99;-14.8;5.56;0.0
9/18/2021;06:01:52;6.963;11.27;0.27;1.69;78.7;33.29;10.87;122.1;92.8;94.0;0.06;120.1;-0.81;-0.81;78,00;6.99;-14.7;5.56;0.0
9/18/2021;06:03:52;6.964;11.26;0.31;1.82;78.7;33.31;10.88;122.1;92.7;94.0;0.06;120.1;-0.74;-0.74;78,00;6.99;-15.0;5.56;0.0
9/18/2021;06:05:52;6.964;11.28;0.11;1.10;78.7;33.19;10.84;122.1;92.8;94.1;0.06;120.1;-0.81;-0.81;78,00;6.99;-15.2;5.55;0.0
9/18/2021;06:07:52;6.964;11.27;0.17;1.34;78.7;33.30;10.87;122.1;92.8;94.0;0.06;120.1;-0.73;-0.73;78,00;6.99;-15.0;5.56;0.0
9/18/2021;06:09:52;6.965;11.28;0.16;1.30;78.7;33.27;10.87;122.1;92.9;94.1;0.06;120.1;-0.79;-0.79;78,00;6.99;-15.0;5.55;0.0
9/18/2021;06:11:52;6.939;11.28;0.28;1.72;78.7;33.25;10.86;122.1;92.8;94.0;0.06;120.1;-0.86;-0.86;78,00;7.00;-15.4;5.56;0.0
9/18/2021;06:13:52;6.954;11.27;0.30;1.79;78.7;33.24;10.85;122.1;92.8;94.0;0.06;120.1;-0.75;-0.75;78,00;6.99;-15.2;5.55;0.0
9/18/2021;06:15:52;6.956;11.26;0.22;1.49;78.7;33.26;10.86;122.1;92.7;93.9;0.06;120.1;-0.72;-0.72;78,00;6.99;-15.0;5.55;0.0
9/18/2021;06:17:52;6.951;11.28;0.28;1.70;78.7;33.33;10.88;122.1;92.8;94.1;0.06;120.1;-0.76;-0.76;78,00;6.99;-14.9;5.55;0.0
9/18/2021;06:19:52;6.948;11.28;0.20;1.44;78.7;33.37;10.90;122.1;92.8;94.0;0.06;120.1;-0.66;-0.66;78,00;6.99;-14.8;5.55;0.0
9/18/2021;06:21:52;6.948;11.27;0.27;1.69;78.7;33.12;10.82;122.0;92.7;94.0;0.06;120.0;-0.80;-0.80;78,00;6.99;-14.8;5.55;0.0
9/18/2021;06:23:52;6.949;11.27;0.23;1.54;78.7;33.27;10.87;122.0;92.7;94.0;0.06;120.0;-0.76;-0.76;78,00;6.99;-14.8;5.55;0.0
9/18/2021;06:25:52;6.951;11.28;0.21;1.48;78.7;33.27;10.86;122.0;92.8;94.1;0.06;120.0;-0.81;-0.81;78,00;6.99;-14.8;5.55;0.0
9/18/2021;06:27:52;6.946;11.27;0.23;1.54;78.7;33.25;10.86;122.1;92.7;94.0;0.06;120.1;-0.84;-0.84;78,00;6.99;-14.7;5.55;0.0
9/18/2021;06:29:52;6.945;11.26;0.31;1.82;78.7;33.28;10.87;122.1;92.7;93.9;0.06;120.1;-0.74;-0.74;78,00;6.98;-14.2;5.55;0.0
9/18/2021;06:31:52;6.943;11.26;0.25;1.61;78.7;33.32;10.88;122.1;92.6;93.9;0.06;120.1;-0.78;-0.78;78,00;6.97;-13.8;5.55;0.0
9/18/2021;06:33:52;6.940;11.26;0.29;1.75;78.7;33.24;10.85;122.1;92.6;93.9;0.06;120.1;-0.78;-0.78;78,00;6.99;-15.0;5.55;0.0
9/18/2021;06:35:52;6.942;11.24;0.22;1.49;78.7;33.29;10.87;122.1;92.5;93.7;0.06;120.1;-0.73;-0.73;78,00;7.00;-15.8;5.55;0.0
9/18/2021;06:37:52;6.935;11.26;0.29;1.75;78.6;33.07;10.80;122.1;92.6;93.8;0.06;120.1;-0.79;-0.79;78,00;7.00;-15.6;5.55;0.0
9/18/2021;06:39:52;6.933;11.25;0.14;1.23;78.6;33.22;10.85;122.1;92.6;93.8;0.06;120.1;-0.83;-0.83;78,00;6.99;-15.2;5.55;0.0
9/18/2021;06:41:52;6.932;11.26;0.26;1.65;78.6;33.19;10.84;122.0;92.6;93.9;0.06;120.0;-0.76;-0.76;78,00;6.99;-14.9;5.55;0.0
9/18/2021;06:43:52;6.934;11.26;0.17;1.32;78.6;33.41;10.91;122.1;92.6;93.9;0.06;120.1;-0.72;-0.72;78,00;6.99;-14.9;5.55;0.0
9/18/2021;06:45:52;6.935;11.26;0.26;1.64;78.6;33.25;10.86;122.1;92.6;93.8;0.06;120.1;-0.85;-0.85;78,00;6.99;-14.8;5.55;0.0
9/18/2021;06:47:52;6.936;11.25;0.25;1.61;78.6;33.27;10.87;122.0;92.5;93.8;0.06;120.0;-0.82;-0.82;78,00;6.97;-13.8;5.55;0.0
9/18/2021;06:49:52;6.927;11.24;0.21;1.47;78.6;33.21;10.85;122.1;92.4;93.6;0.06;120.1;-0.83;-0.83;78,00;6.99;-15.0;5.55;0.0
9/18/2021;06:51:52;6.933;11.24;0.17;1.34;78.6;33.27;10.86;122.1;92.5;93.7;0.06;120.1;-0.82;-0.82;78,00;6.99;-14.9;5.55;0.0
9/18/2021;06:53:52;6.926;11.24;0.26;1.65;78.6;33.17;10.83;122.1;92.5;93.7;0.06;120.1;-0.81;-0.81;78,00;6.98;-14.5;5.55;0.0
9/18/2021;06:55:52;6.929;11.24;0.19;1.38;78.6;33.34;10.89;122.1;92.5;93.7;0.06;120.1;-0.76;-0.76;78,00;6.98;-14.3;5.55;0.0
9/18/2021;06:57:52;6.932;11.24;0.20;1.42;78.6;33.13;10.82;122.1;92.5;93.7;0.06;120.1;-0.86;-0.86;78,00;6.98;-14.2;5.55;0.0
9/18/2021;06:59:52;6.932;11.23;0.42;2.21;78.6;33.21;10.84;122.1;92.4;93.6;0.06;120.1;-0.68;-0.68;78,00;6.97;-13.8;5.55;0.0
9/18/2021;07:01:52;6.931;11.23;0.22;1.48;78.6;33.21;10.85;122.1;92.4;93.6;0.06;120.1;-0.73;-0.73;78,00;6.99;-14.7;5.55;0.0
9/18/2021;07:03:52;6.932;11.24;0.21;1.46;78.6;33.28;10.87;122.1;92.5;93.7;0.06;120.1;-0.69;-0.69;78,00;6.98;-14.4;5.55;0.0
9/18/2021;07:05:52;6.930;11.24;0.31;1.81;78.6;33.20;10.84;122.1;92.4;93.7;0.06;120.1;-0.69;-0.69;78,00;6.98;-14.3;5.55;0.0
9/18/2021;07:07:52;6.928;11.24;0.19;1.39;78.6;33.26;10.86;122.1;92.4;93.7;0.06;120.1;-0.73;-0.73;78,00;6.98;-14.3;5.55;0.0
9/18/2021;07:09:52;6.931;11.24;0.20;1.44;78.6;33.25;10.86;122.1;92.4;93.6;0.06;120.1;-0.83;-0.83;78,00;6.98;-14.2;5.55;0.0
9/18/2021;07:11:52;6.933;11.23;0.26;1.63;78.7;33.25;10.86;122.1;92.3;93.6;0.06;120.1;-0.80;-0.80;78,00;6.98;-14.1;5.55;0.0
9/18/2021;07:13:52;6.931;11.24;0.15;1.25;78.7;33.29;10.87;122.1;92.5;93.7;0.06;120.1;-0.77;-0.77;78,00;6.98;-14.1;5.55;0.0
9/18/2021;07:15:52;6.929;11.24;0.32;1.86;78.6;33.23;10.85;122.1;92.4;93.7;0.06;120.1;-0.81;-0.81;78,00;6.98;-14.1;5.54;0.0
9/18/2021;07:17:52;6.925;11.23;0.20;1.44;78.6;33.15;10.83;122.1;92.4;93.6;0.06;120.1;-0.81;-0.81;78,00;6.98;-14.2;5.55;0.0
9/18/2021;07:19:52;6.925;11.24;0.14;1.23;78.6;33.28;10.87;122.1;92.5;93.7;0.06;120.1;-0.76;-0.76;78,00;6.98;-14.1;5.55;0.0
9/18/2021;07:21:52;6.923;11.23;0.21;1.48;78.6;33.20;10.84;122.1;92.4;93.6;0.06;120.1;-0.77;-0.77;78,00;6.97;-13.8;5.55;0.0
9/18/2021;07:23:52;6.924;11.25;0.19;1.41;78.6;33.20;10.84;122.1;92.5;93.7;0.06;120.1;-0.87;-0.87;78,00;6.96;-13.3;5.55;0.0
9/18/2021;07:25:52;6.924;11.24;0.31;1.83;78.6;33.27;10.86;122.1;92.4;93.7;0.06;120.1;-0.77;-0.77;78,00;6.97;-13.9;5.54;0.0
9/18/2021;07:27:52;6.925;11.25;0.39;2.10;78.6;33.21;10.84;122.1;92.5;93.7;0.06;120.1;-0.82;-0.82;78,00;6.98;-14.6;5.54;0.0
9/18/2021;07:29:52;6.921;11.23;0.30;1.79;78.6;33.31;10.88;122.1;92.4;93.6;0.06;120.1;-0.78;-0.78;78,00;6.99;-15.1;5.55;0.0
9/18/2021;07:31:52;6.921;11.25;0.23;1.54;78.6;33.16;10.83;122.1;92.5;93.7;0.06;120.1;-0.78;-0.78;78,00;6.99;-15.2;5.54;0.0
9/18/2021;07:33:52;6.922;11.24;0.29;1.76;78.6;33.22;10.85;122.1;92.4;93.7;0.06;120.1;-0.80;-0.80;78,00;6.99;-14.8;5.54;0.0
9/18/2021;07:35:52;6.921;11.23;0.19;1.41;78.6;33.39;10.90;122.1;92.4;93.6;0.06;120.1;-0.76;-0.76;78,00;6.99;-15.0;5.55;0.0
9/18/2021;07:37:52;6.921;11.23;0.20;1.45;78.6;33.34;10.89;122.1;92.4;93.6;0.06;120.1;-0.82;-0.82;78,00;6.99;-15.0;5.54;0.0
9/18/2021;07:39:52;6.924;11.23;0.20;1.42;78.6;33.24;10.85;122.1;92.4;93.6;0.06;120.1;-0.77;-0.77;78,00;6.98;-14.7;5.54;0.0
9/18/2021;07:41:52;6.924;11.24;0.27;1.68;78.6;33.28;10.87;122.1;92.4;93.7;0.06;120.1;-0.80;-0.80;78,00;6.98;-14.4;5.54;0.0
9/18/2021;07:43:52;6.922;11.25;0.26;1.65;78.6;33.21;10.84;122.1;92.5;93.7;0.06;120.1;-0.77;-0.77;78,00;6.98;-14.3;5.54;0.0
9/18/2021;07:45:52;6.923;11.24;0.20;1.42;78.6;33.27;10.86;122.1;92.4;93.6;0.06;120.1;-0.95;-0.95;78,00;6.98;-14.2;5.54;0.0
9/18/2021;07:47:52;6.919;11.24;0.25;1.61;78.6;33.27;10.86;122.1;92.4;93.7;0.06;120.1;-0.84;-0.84;78,00;6.98;-14.6;5.54;0.0
9/18/2021;07:49:52;6.918;11.23;0.26;1.63;78.6;33.37;10.90;122.1;92.3;93.6;0.06;120.1;-0.84;-0.84;78,00;6.98;-14.4;5.54;0.0
9/18/2021;07:51:52;6.912;11.24;0.24;1.58;78.6;33.26;10.86;122.1;92.4;93.6;0.06;120.1;-0.87;-0.87;78,00;6.98;-14.5;5.54;0.0
9/18/2021;07:53:52;6.911;11.24;0.54;2.61;78.6;33.21;10.84;122.1;92.4;93.7;0.06;120.1;-0.53;-0.53;78,00;6.98;-14.7;5.54;0.0
9/18/2021;07:55:52;6.908;11.23;0.25;1.60;78.6;33.28;10.87;122.1;92.3;93.6;0.06;120.1;-0.81;-0.81;78,00;6.98;-14.2;5.54;0.0
9/18/2021;07:57:52;6.906;11.25;0.30;1.79;78.6;32.95;10.76;122.1;92.4;93.7;0.06;120.1;-0.75;-0.75;78,00;6.98;-14.4;5.54;0.0
9/18/2021;07:59:52;6.906;11.25;0.28;1.72;78.6;33.09;10.81;122.1;92.5;93.7;0.06;120.1;-0.78;-0.78;78,00;6.98;-14.4;5.54;0.0
9/18/2021;08:01:52;6.905;11.25;0.28;1.71;78.6;32.89;10.74;122.1;92.5;93.7;0.06;120.1;-0.78;-0.78;78,00;6.97;-14.0;5.54;0.0
9/18/2021;08:03:52;6.906;11.24;0.21;1.46;78.6;33.14;10.82;122.1;92.4;93.7;0.06;120.1;-0.73;-0.73;78,00;6.98;-14.4;5.54;0.0
9/18/2021;08:05:52;6.909;11.23;0.19;1.39;78.6;33.17;10.83;122.1;92.4;93.6;0.06;120.1;-0.79;-0.79;78,00;6.98;-14.6;5.54;0.0
9/18/2021;08:07:52;6.891;11.23;0.43;2.22;78.5;33.26;10.86;122.1;92.3;93.5;0.06;120.1;-0.68;-0.68;78,00;6.98;-14.4;5.54;0.0
9/18/2021;08:09:52;6.884;11.23;0.23;1.54;78.5;33.29;10.87;122.1;92.3;93.5;0.06;120.1;-0.87;-0.87;78,00;6.98;-14.3;5.54;0.0
9/18/2021;08:11:52;6.892;11.23;0.26;1.64;78.5;33.29;10.87;122.0;92.3;93.5;0.06;120.0;-0.78;-0.78;78,00;6.98;-14.4;5.54;0.0
9/18/2021;08:13:52;6.901;11.23;0.20;1.45;78.6;33.32;10.88;122.1;92.3;93.5;0.06;120.1;-0.83;-0.83;78,00;6.98;-14.2;5.54;0.0
9/18/2021;08:15:52;6.905;11.23;0.28;1.71;78.6;33.26;10.86;122.1;92.3;93.5;0.06;120.1;-0.80;-0.80;78,00;6.98;-14.1;5.54;0.0
9/18/2021;08:17:52;6.905;11.21;0.26;1.64;78.6;33.54;10.95;122.1;92.2;93.4;0.06;120.1;-0.86;-0.86;78,00;6.97;-13.8;5.54;0.0
9/18/2021;08:19:52;6.906;11.19;0.39;2.10;78.6;33.43;10.92;122.0;92.0;93.2;0.06;120.0;-0.78;-0.78;78,00;6.97;-13.7;5.54;0.0
9/18/2021;08:21:52;6.901;11.20;0.32;1.84;78.6;33.40;10.91;122.1;92.0;93.3;0.06;120.1;-0.75;-0.75;78,00;6.97;-13.6;5.54;0.0
9/18/2021;08:23:52;6.901;11.19;0.16;1.30;78.6;33.45;10.92;122.1;92.0;93.2;0.06;120.1;-0.76;-0.76;78,00;6.97;-13.9;5.54;0.0
9/18/2021;08:25:52;6.900;11.19;0.20;1.42;78.6;33.44;10.92;122.1;92.0;93.2;0.06;120.1;-0.84;-0.84;78,00;6.97;-13.8;5.53;0.0
9/18/2021;08:27:52;6.900;11.20;0.20;1.43;78.6;33.33;10.88;122.1;92.0;93.3;0.06;120.1;-0.77;-0.77;78,00;6.96;-13.5;5.53;0.0
9/18/2021;08:29:52;6.901;11.20;0.18;1.37;78.6;33.16;10.83;122.1;92.1;93.3;0.06;120.1;-0.78;-0.78;78,00;6.95;-12.7;5.54;0.0
9/18/2021;08:31:52;6.900;11.20;0.20;1.45;78.6;33.34;10.89;122.1;92.1;93.3;0.06;120.1;-0.75;-0.75;78,00;6.97;-13.7;5.54;0.0
9/18/2021;08:33:52;6.898;11.20;0.24;1.57;78.6;33.33;10.88;122.1;92.1;93.3;0.06;120.1;-0.84;-0.84;78,00;6.98;-14.1;5.54;0.0
9/18/2021;08:35:52;6.897;11.20;0.19;1.39;78.6;33.32;10.88;122.1;92.0;93.3;0.06;120.1;-0.79;-0.79;78,00;6.98;-14.2;5.54;0.0
9/18/2021;08:37:52;6.892;11.21;0.18;1.36;78.5;33.21;10.84;122.0;92.2;93.4;0.06;120.0;-0.82;-0.82;78,00;6.98;-14.4;5.53;0.0
9/18/2021;08:39:52;6.882;11.22;0.18;1.37;78.5;33.35;10.89;122.0;92.2;93.4;0.06;120.1;-0.74;-0.74;78,00;6.98;-14.3;5.54;0.0
9/18/2021;08:41:52;6.880;11.22;0.09;1.05;78.5;33.39;10.91;122.0;92.2;93.4;0.06;120.0;-0.86;-0.86;78,00;6.98;-14.2;5.53;0.0
9/18/2021;08:43:52;6.880;11.22;0.12;1.17;78.5;33.19;10.84;122.0;92.2;93.4;0.06;120.0;-0.79;-0.79;78,00;6.98;-14.2;5.54;0.0
9/18/2021;08:45:52;6.887;11.23;0.24;1.56;78.5;33.24;10.85;122.0;92.3;93.5;0.06;120.0;-0.78;-0.78;78,00;6.98;-14.1;5.53;0.0
9/18/2021;08:47:52;6.892;11.22;0.17;1.32;78.5;33.20;10.84;122.0;92.2;93.4;0.06;120.0;-0.82;-0.82;78,00;6.97;-14.0;5.53;0.0
9/18/2021;08:49:52;6.893;11.22;0.16;1.28;78.5;33.33;10.89;122.0;92.2;93.5;0.06;120.0;-0.75;-0.75;78,00;6.97;-13.7;5.53;0.0
9/18/2021;08:51:52;6.894;11.19;0.24;1.56;78.5;33.27;10.86;122.0;92.0;93.2;0.06;120.0;-0.76;-0.76;78,00;7.00;-15.4;5.53;0.0
9/18/2021;08:53:52;6.883;11.19;0.19;1.40;78.5;33.37;10.90;122.0;92.0;93.2;0.06;120.0;-0.77;-0.77;78,00;7.00;-15.3;5.53;0.0
9/18/2021;08:55:52;6.881;11.22;0.17;1.33;78.5;33.19;10.84;122.0;92.2;93.4;0.06;120.0;-0.75;-0.75;78,00;6.99;-14.8;5.53;0.0
9/18/2021;08:57:52;6.884;11.21;0.13;1.17;78.5;33.35;10.89;122.0;92.1;93.3;0.06;120.0;-0.82;-0.82;78,00;7.00;-15.5;5.53;0.0
9/18/2021;08:59:52;6.880;11.22;0.22;1.51;78.5;33.26;10.86;122.0;92.2;93.4;0.06;120.0;-0.81;-0.81;78,00;6.98;-14.6;5.53;0.0
9/18/2021;09:01:52;6.880;11.22;0.22;1.52;78.5;33.25;10.86;122.0;92.2;93.4;0.06;120.0;-0.75;-0.75;78,00;6.98;-14.3;5.53;0.0
9/18/2021;09:03:52;6.888;11.22;0.17;1.32;78.5;33.19;10.84;122.0;92.2;93.4;0.06;120.0;-0.76;-0.76;78,00;6.98;-14.1;5.53;0.0
9/18/2021;09:05:52;6.890;11.21;0.24;1.56;78.5;33.10;10.81;122.0;92.1;93.3;0.06;120.0;-0.80;-0.80;78,00;6.97;-14.0;5.53;0.0
9/18/2021;09:07:52;6.889;11.22;0.58;2.76;78.5;33.35;10.89;122.0;92.2;93.4;0.06;120.0;-0.65;-0.65;78,00;6.97;-14.0;5.53;0.0
9/18/2021;09:09:52;6.891;11.21;0.12;1.17;78.5;33.31;10.88;122.0;92.2;93.4;0.06;120.0;-0.85;-0.85;78,00;6.99;-15.1;5.53;0.0
9/18/2021;09:11:52;6.894;11.22;0.18;1.35;78.5;33.25;10.86;122.0;92.2;93.4;0.06;120.0;-0.87;-0.87;78,00;6.99;-15.2;5.53;0.0
9/18/2021;09:13:52;6.896;11.21;0.13;1.19;78.5;33.22;10.85;122.0;92.2;93.4;0.06;120.0;-0.86;-0.86;78,00;6.98;-14.4;5.53;0.0
9/18/2021;09:15:52;6.897;11.21;0.15;1.26;78.5;33.36;10.89;122.0;92.2;93.4;0.06;120.0;-0.79;-0.79;78,00;6.97;-14.0;5.53;0.0
9/18/2021;09:17:52;6.900;11.21;0.19;1.41;78.5;33.20;10.84;122.0;92.1;93.4;0.06;120.0;-0.77;-0.77;78,00;6.97;-14.0;5.53;0.0
9/18/2021;09:19:52;6.896;11.22;0.19;1.40;78.5;33.21;10.84;122.0;92.2;93.4;0.06;120.0;-0.75;-0.75;78,00;6.97;-14.0;5.53;0.0
9/18/2021;09:21:52;6.893;11.21;0.13;1.19;78.5;33.26;10.86;122.0;92.2;93.4;0.06;120.0;-0.73;-0.73;78,00;6.97;-13.9;5.53;0.0
9/18/2021;09:23:52;6.894;11.22;0.17;1.34;78.5;33.28;10.87;122.0;92.2;93.4;0.06;120.0;-0.80;-0.80;78,00;6.97;-14.0;5.53;0.0
9/18/2021;09:25:52;6.897;11.22;0.25;1.60;78.5;33.23;10.85;122.0;92.2;93.5;0.06;120.0;-0.79;-0.79;78,00;6.98;-14.2;5.53;0.0
9/18/2021;09:27:52;6.895;11.20;0.24;1.57;78.5;33.49;10.94;121.9;92.1;93.3;0.06;120.0;-0.79;-0.79;78,00;6.98;-14.4;5.53;0.0
9/18/2021;09:29:52;6.893;11.21;0.21;1.46;78.5;33.30;10.87;122.0;92.1;93.4;0.06;120.0;-0.83;-0.83;78,00;6.98;-14.3;5.53;0.0
9/18/2021;09:31:52;6.900;11.21;0.26;1.64;78.5;33.26;10.86;121.9;92.1;93.3;0.06;119.9;-0.83;-0.83;78,00;6.98;-14.5;5.53;0.0
9/18/2021;09:33:52;6.895;11.21;0.13;1.18;78.5;33.36;10.89;122.0;92.1;93.4;0.06;120.0;-0.76;-0.76;78,00;6.97;-14.0;5.53;0.0
9/18/2021;09:35:52;6.879;11.21;0.16;1.30;78.5;33.35;10.89;122.0;92.1;93.3;0.06;120.0;-0.76;-0.76;78,00;6.97;-13.9;5.53;0.0
9/18/2021;09:37:52;6.885;11.19;0.13;1.18;78.5;33.32;10.88;122.0;91.9;93.2;0.06;120.0;-0.78;-0.78;78,00;6.97;-13.6;5.53;0.0
9/18/2021;09:39:52;6.882;11.19;0.15;1.26;78.5;33.28;10.87;122.0;91.9;93.1;0.06;120.0;-0.85;-0.85;78,00;6.96;-13.4;5.53;0.0
9/18/2021;09:41:52;6.885;11.18;0.15;1.27;78.5;33.39;10.90;122.0;91.9;93.1;0.06;120.0;-0.86;-0.86;78,00;6.96;-13.3;5.53;0.0
9/18/2021;09:43:52;6.886;11.19;0.30;1.80;78.5;33.38;10.90;122.0;91.9;93.1;0.06;120.0;-0.75;-0.75;78,00;6.97;-13.7;5.53;0.0
9/18/2021;09:45:52;6.888;11.19;0.24;1.57;78.5;33.36;10.89;122.0;92.0;93.2;0.06;120.0;-0.85;-0.85;78,00;6.97;-13.6;5.52;0.0
9/18/2021;09:47:52;6.891;11.19;0.13;1.18;78.5;33.32;10.88;122.0;91.9;93.2;0.06;120.0;-0.82;-0.82;78,00;6.96;-13.3;5.53;0.0
9/18/2021;09:49:52;6.893;11.18;0.18;1.36;78.5;33.28;10.87;122.0;91.8;93.1;0.06;120.0;-0.83;-0.83;78,00;6.97;-13.7;5.53;0.0
9/18/2021;09:51:52;6.893;11.19;0.20;1.43;78.5;33.48;10.93;122.0;92.0;93.2;0.06;120.0;-0.78;-0.78;78,00;6.96;-13.4;5.52;0.0
9/18/2021;09:53:52;6.889;11.18;0.15;1.25;78.5;33.36;10.89;122.0;91.9;93.1;0.06;120.0;-0.77;-0.77;78,00;6.96;-13.3;5.53;0.0
