Date_time	Pond	Day	Depth_m	Chlorophyll_RFU	Cond_uScm	SpCond_uScm	fDOM_RFU	ODO_mgL	ODO_sat	pH	Temp_C
2023-07-01T10:58:55Z	ERL137	Juli 01	1.797	0.16	28.8	35.9	3.42	10.19	100.2	6.75	14.617
2023-07-01T10:58:43Z	ERL137	Juli 01	1.802	0.19	28.7	35.8	3.41	10.17	100.1	6.7	14.633
2023-07-01T10:58:45Z	ERL137	Juli 01	1.806	0.21	28.7	35.8	3.41	10.18	100.1	6.71	14.633
2023-07-01T11:00:05Z	ERL137	Juli 01	1.808	0.23	28.7	35.8	3.48	10.16	99.7	6.92	14.549
2023-07-01T10:58:47Z	ERL137	Juli 01	1.809	0.2	28.8	35.9	3.41	10.18	100.1	6.72	14.629
2023-07-01T10:58:49Z	ERL137	Juli 01	1.812	0.2	28.8	35.9	3.41	10.18	100.2	6.73	14.622
2023-07-01T10:58:51Z	ERL137	Juli 01	1.814	0.16	28.8	35.9	3.42	10.18	100.2	6.74	14.617
2023-07-01T10:58:53Z	ERL137	Juli 01	1.815	0.15	28.8	35.9	3.42	10.19	100.2	6.74	14.61
2023-07-01T11:00:07Z	ERL137	Juli 01	1.824	0.22	28.7	35.8	3.49	10.16	99.7	6.93	14.549
2023-07-01T11:00:09Z	ERL137	Juli 01	1.838	0.23	28.7	35.8	3.49	10.16	99.7	6.93	14.549
2023-07-01T11:00:11Z	ERL137	Juli 01	1.841	0.24	28.7	35.8	3.49	10.15	99.7	6.93	14.553
2023-07-01T13:43:57Z	ERL138	Juli 01	0.523	-0.41	62.9	78.4	2.8	10.71	105.5	7.54	14.655
2023-07-01T13:43:59Z	ERL138	Juli 01	0.561	-0.4	62.9	78.4	2.81	10.71	105.4	7.55	14.633
2023-07-01T13:44:01Z	ERL138	Juli 01	1.295	-0.41	62.9	78.5	2.82	10.71	105.3	7.55	14.595
2023-07-01T13:44:03Z	ERL138	Juli 01	1.426	-0.41	62.8	78.5	2.84	10.71	105.2	7.55	14.546
2023-07-01T13:44:05Z	ERL138	Juli 01	1.504	-0.41	62.8	78.5	2.86	10.7	105.1	7.56	14.494
2023-07-01T13:44:07Z	ERL138	Juli 01	1.551	-0.41	62.7	78.5	2.88	10.7	104.9	7.56	14.438
2023-07-01T13:44:09Z	ERL138	Juli 01	1.58	-0.41	62.6	78.6	2.9	10.7	104.8	7.56	14.383
2023-07-01T13:44:11Z	ERL138	Juli 01	1.613	-0.4	62.5	78.5	2.92	10.7	104.6	7.56	14.333
2023-07-01T13:44:13Z	ERL138	Juli 01	1.644	-0.4	62.5	78.5	2.94	10.69	104.5	7.56	14.294
2023-07-01T13:44:15Z	ERL138	Juli 01	1.674	-0.39	62.4	78.5	2.96	10.69	104.4	7.57	14.269
2023-07-01T13:44:17Z	ERL138	Juli 01	1.7	-0.39	62.4	78.5	2.98	10.68	104.3	7.57	14.25
2023-07-01T13:44:19Z	ERL138	Juli 01	1.723	-0.39	62.3	78.5	2.99	10.68	104.2	7.57	14.233
2023-07-01T13:44:21Z	ERL138	Juli 01	1.748	-0.39	62.3	78.5	3.01	10.68	104.1	7.58	14.218
2023-07-01T13:44:23Z	ERL138	Juli 01	1.772	-0.38	62.3	78.5	3.02	10.68	104.1	7.58	14.204
2023-07-01T13:44:25Z	ERL138	Juli 01	1.799	-0.38	62.3	78.5	3.03	10.68	104.1	7.58	14.193
2023-07-01T13:44:27Z	ERL138	Juli 01	1.824	-0.38	62.3	78.5	3.03	10.68	104.1	7.58	14.182
2023-07-01T13:44:29Z	ERL138	Juli 01	1.851	-0.38	62.3	78.5	3.05	10.69	104.1	7.59	14.171
2023-07-01T13:44:31Z	ERL138	Juli 01	1.876	-0.38	62.3	78.5	3.06	10.7	104.2	7.59	14.164
2023-07-01T13:44:33Z	ERL138	Juli 01	1.902	-0.38	62.2	78.5	3.07	10.7	104.2	7.59	14.16
2023-07-01T13:44:35Z	ERL138	Juli 01	1.93	-0.37	62.2	78.5	3.08	10.71	104.3	7.59	14.155
2023-07-01T13:44:37Z	ERL138	Juli 01	1.957	-0.38	62.2	78.5	3.09	10.72	104.4	7.59	14.15
2023-07-01T13:44:39Z	ERL138	Juli 01	1.981	-0.38	62.2	78.5	3.1	10.72	104.4	7.59	14.145
2023-07-01T13:44:41Z	ERL138	Juli 01	2.008	-0.37	62.2	78.5	3.11	10.73	104.4	7.6	14.139
2023-07-01T13:44:43Z	ERL138	Juli 01	2.062	-0.37	62.2	78.5	3.12	10.73	104.4	7.6	14.133
2023-07-01T13:44:45Z	ERL138	Juli 01	2.112	-0.39	62.2	78.5	3.13	10.73	104.4	7.6	14.125
2023-07-01T13:44:47Z	ERL138	Juli 01	2.166	-0.39	62.2	78.5	3.14	10.73	104.5	7.6	14.116
2023-07-01T13:44:49Z	ERL138	Juli 01	2.214	-0.39	62.2	78.5	3.14	10.74	104.4	7.6	14.108
2023-07-01T13:44:51Z	ERL138	Juli 01	2.265	-0.38	62.2	78.5	3.15	10.73	104.4	7.6	14.102
2023-07-01T13:44:53Z	ERL138	Juli 01	2.31	-0.39	62.2	78.5	3.15	10.73	104.4	7.61	14.096
2023-07-01T13:44:55Z	ERL138	Juli 01	2.361	-0.39	62.2	78.5	3.16	10.73	104.3	7.61	14.092
2023-07-01T13:44:57Z	ERL138	Juli 01	2.406	-0.37	62.2	78.5	3.16	10.73	104.3	7.61	14.087
2023-07-01T13:44:59Z	ERL138	Juli 01	2.45	-0.38	62.2	78.5	3.16	10.73	104.3	7.61	14.084
2023-07-01T13:45:01Z	ERL138	Juli 01	2.5	-0.37	62.2	78.6	3.17	10.73	104.3	7.61	14.081
2023-07-01T13:45:03Z	ERL138	Juli 01	2.545	-0.37	62.2	78.6	3.18	10.73	104.3	7.61	14.077
2023-07-01T13:45:05Z	ERL138	Juli 01	2.594	-0.36	62.2	78.6	3.18	10.74	104.4	7.61	14.069
2023-07-01T13:45:07Z	ERL138	Juli 01	2.639	-0.35	62.2	78.6	3.19	10.74	104.4	7.61	14.063
2023-07-01T13:45:09Z	ERL138	Juli 01	2.689	-0.35	62.1	78.6	3.2	10.74	104.4	7.61	14.053
2023-07-01T13:45:11Z	ERL138	Juli 01	2.734	-0.35	62.1	78.6	3.2	10.74	104.4	7.61	14.043
2023-07-01T13:45:13Z	ERL138	Juli 01	2.784	-0.34	62.1	78.6	3.21	10.74	104.3	7.61	14.033
2023-07-01T13:45:15Z	ERL138	Juli 01	2.831	-0.35	62.1	78.6	3.21	10.74	104.3	7.61	14.023
2023-07-01T13:45:17Z	ERL138	Juli 01	2.883	-0.36	62.1	78.6	3.22	10.74	104.3	7.61	14.014
2023-07-01T13:45:19Z	ERL138	Juli 01	2.932	-0.34	62.1	78.6	3.22	10.74	104.3	7.61	14.006
2023-07-01T13:45:21Z	ERL138	Juli 01	2.98	-0.34	62.1	78.6	3.23	10.74	104.3	7.61	13.998
2023-07-01T13:45:23Z	ERL138	Juli 01	3.031	-0.35	62.1	78.6	3.24	10.74	104.3	7.61	13.991
2023-07-01T13:45:25Z	ERL138	Juli 01	3.079	-0.33	62.1	78.6	3.25	10.74	104.2	7.61	13.983
2023-07-01T13:45:27Z	ERL138	Juli 01	3.133	-0.33	62.1	78.7	3.26	10.75	104.3	7.6	13.974
2023-07-01T13:45:29Z	ERL138	Juli 01	3.182	-0.33	62.1	78.7	3.28	10.75	104.2	7.6	13.965
2023-07-01T13:45:31Z	ERL138	Juli 01	3.237	-0.33	62.1	78.7	3.29	10.75	104.2	7.6	13.957
2023-07-01T13:45:33Z	ERL138	Juli 01	3.288	-0.31	62.1	78.7	3.3	10.76	104.3	7.6	13.95
2023-07-01T13:45:35Z	ERL138	Juli 01	3.345	-0.3	62.1	78.7	3.31	10.76	104.3	7.6	13.943
2023-07-01T13:45:37Z	ERL138	Juli 01	3.398	-0.29	62.1	78.7	3.33	10.77	104.3	7.6	13.937
2023-07-01T13:45:39Z	ERL138	Juli 01	3.456	-0.29	62.1	78.7	3.35	10.77	104.4	7.6	13.932
2023-07-01T13:45:41Z	ERL138	Juli 01	3.509	-0.3	62.1	78.7	3.37	10.78	104.5	7.6	13.927
2023-07-01T13:45:43Z	ERL138	Juli 01	3.563	-0.3	62.1	78.7	3.39	10.79	104.6	7.6	13.921
2023-07-01T13:45:45Z	ERL138	Juli 01	3.623	-0.31	62.1	78.7	3.41	10.81	104.7	7.6	13.915
2023-07-01T13:45:47Z	ERL138	Juli 01	3.679	-0.29	62.1	78.7	3.42	10.82	104.8	7.6	13.905
2023-07-01T13:45:49Z	ERL138	Juli 01	3.743	-0.26	62.1	78.8	3.45	10.84	104.9	7.6	13.897
2023-07-01T13:45:51Z	ERL138	Juli 01	3.802	-0.23	62	78.8	3.47	10.85	105.1	7.6	13.886
2023-07-01T13:45:53Z	ERL138	Juli 01	3.865	-0.21	62	78.8	3.5	10.87	105.2	7.6	13.863
2023-07-01T13:45:55Z	ERL138	Juli 01	3.922	-0.18	62	78.9	3.53	10.88	105.2	7.61	13.823
2023-07-01T13:45:57Z	ERL138	Juli 01	3.984	-0.12	62	78.9	3.56	10.89	105.2	7.61	13.78
2023-07-01T13:45:59Z	ERL138	Juli 01	4.042	-0.08	61.9	78.9	3.58	10.9	105.2	7.61	13.726
2023-07-01T13:46:01Z	ERL138	Juli 01	4.11	-0.07	61.9	79	3.61	10.92	105.3	7.61	13.679
2023-07-01T13:46:03Z	ERL138	Juli 01	4.171	-0.05	61.9	79.1	3.65	10.93	105.2	7.62	13.6
2023-07-01T13:46:05Z	ERL138	Juli 01	4.232	-0.03	61.8	79.1	3.69	10.95	105.2	7.62	13.53
2023-07-01T13:46:07Z	ERL138	Juli 01	4.3	-0.08	61.7	79.2	3.74	10.97	105.2	7.62	13.454
2023-07-01T13:46:09Z	ERL138	Juli 01	4.364	-0.07	61.6	79.2	3.79	10.99	105.2	7.62	13.382
2023-07-01T13:46:11Z	ERL138	Juli 01	5.074	-0.1	61.6	79.3	3.84	11.01	105.3	7.62	13.299
2023-07-01T13:46:13Z	ERL138	Juli 01	5.137	-0.06	61.5	79.3	3.91	11.04	105.4	7.62	13.211
2023-07-01T13:46:15Z	ERL138	Juli 01	5.188	-0.09	61.4	79.4	3.99	11.07	105.4	7.63	13.113
2023-07-01T13:46:17Z	ERL138	Juli 01	5.235	-0.06	61.2	79.5	4.08	11.1	105.5	7.63	12.986
2023-07-01T13:46:19Z	ERL138	Juli 01	5.283	-0.06	61.1	79.6	4.18	11.13	105.5	7.63	12.844
2023-07-01T13:46:21Z	ERL138	Juli 01	5.32	-0.09	61	79.7	4.29	11.17	105.4	7.63	12.691
2023-07-01T13:46:23Z	ERL138	Juli 01	5.361	-0.07	60.8	79.8	4.42	11.21	105.4	7.63	12.493
2023-07-01T13:46:25Z	ERL138	Juli 01	5.398	-0.11	60.6	80	4.55	11.25	105.3	7.63	12.296
2023-07-01T13:46:27Z	ERL138	Juli 01	5.434	-0.12	60.3	80.1	4.68	11.29	105.3	7.63	12.094
2023-07-01T13:46:29Z	ERL138	Juli 01	5.476	-0.09	60.1	80.3	4.8	11.35	105.3	7.63	11.86
2023-07-01T13:46:31Z	ERL138	Juli 01	5.511	-0.13	59.9	80.4	4.91	11.41	105.3	7.63	11.638
2023-07-01T13:46:33Z	ERL138	Juli 01	5.549	-0.11	59.6	80.5	5.01	11.47	105.4	7.64	11.413
2023-07-01T13:46:35Z	ERL138	Juli 01	5.584	-0.08	59.4	80.6	5.09	11.54	105.4	7.64	11.22
2023-07-01T13:46:37Z	ERL138	Juli 01	5.623	-0.06	59.2	80.7	5.17	11.59	105.5	7.64	11.031
2023-07-01T13:46:39Z	ERL138	Juli 01	5.659	-0.07	58.9	80.8	5.24	11.65	105.5	7.63	10.819
2023-07-01T13:46:41Z	ERL138	Juli 01	5.699	-0.06	58.7	81	5.28	11.71	105.6	7.63	10.622
2023-07-01T13:46:43Z	ERL138	Juli 01	5.734	-0.05	58.6	81	5.31	11.77	105.7	7.63	10.492
2023-07-01T13:46:45Z	ERL138	Juli 01	5.771	-0.1	58.4	81.1	5.34	11.81	105.7	7.63	10.333
2023-07-01T13:46:47Z	ERL138	Juli 01	5.807	-0.1	58.3	81.2	5.36	11.84	105.7	7.63	10.224
2023-07-01T13:46:49Z	ERL138	Juli 01	6.561	-0.05	58.1	81.2	5.37	11.88	105.7	7.63	10.087
2023-07-01T13:46:51Z	ERL138	Juli 01	6.626	0	58	81.2	5.38	11.91	105.7	7.62	9.999
2023-07-01T13:46:53Z	ERL138	Juli 01	6.648	0.03	57.8	81.2	5.38	11.94	105.7	7.62	9.893
2023-07-01T13:46:55Z	ERL138	Juli 01	6.696	0.17	57.6	81.2	5.38	11.97	105.7	7.62	9.772
2023-07-01T13:46:57Z	ERL138	Juli 01	6.736	0.3	57.5	81.2	5.38	11.99	105.6	7.61	9.697
2023-07-01T13:46:59Z	ERL138	Juli 01	6.776	0.34	57.3	81.1	5.38	12.01	105.6	7.61	9.615
2023-07-01T13:47:01Z	ERL138	Juli 01	6.812	0.3	57.2	81.1	5.38	12.02	105.5	7.61	9.563
2023-07-01T13:47:03Z	ERL138	Juli 01	6.859	0.32	57.1	81.1	5.37	12.04	105.5	7.6	9.463
2023-07-01T13:47:05Z	ERL138	Juli 01	6.902	0.35	57	81.1	5.37	12.06	105.5	7.6	9.419
2023-07-01T13:47:07Z	ERL138	Juli 01	6.943	0.22	56.9	81.1	5.37	12.07	105.4	7.59	9.374
2023-07-01T13:47:09Z	ERL138	Juli 01	6.977	0.2	56.8	81.1	5.36	12.08	105.4	7.59	9.329
2023-07-01T13:47:11Z	ERL138	Juli 01	7.019	0.13	56.7	81.1	5.36	12.09	105.4	7.59	9.263
2023-07-01T13:47:13Z	ERL138	Juli 01	7.064	0.21	56.6	81.2	5.35	12.1	105.2	7.58	9.181
2023-07-01T13:47:15Z	ERL138	Juli 01	7.112	0.25	56.6	81.2	5.34	12.11	105.2	7.58	9.117
2023-07-01T13:47:17Z	ERL138	Juli 01	7.16	0.28	56.5	81.2	5.32	12.12	105.1	7.57	9.046
2023-07-01T13:47:19Z	ERL138	Juli 01	7.205	0.19	56.4	81.3	5.29	12.11	104.8	7.57	8.959
2023-07-01T13:47:21Z	ERL138	Juli 01	7.253	0.19	56.3	81.4	5.26	12.1	104.5	7.56	8.855
2023-07-01T13:47:23Z	ERL138	Juli 01	7.297	0.09	56.3	81.6	5.23	12.09	104.1	7.56	8.758
2023-07-01T13:47:27Z	ERL138	Juli 01	8.076	0.09	56.2	81.8	5.14	12.06	103.4	7.55	8.593
2023-07-01T13:47:25Z	ERL138	Juli 01	8.077	0.09	56.2	81.7	5.18	12.08	103.9	7.55	8.679
2023-07-01T13:47:29Z	ERL138	Juli 01	8.123	0.1	56.1	81.9	5.09	12.04	103.1	7.54	8.481
2023-07-01T13:47:31Z	ERL138	Juli 01	8.218	0.11	56	82.1	5.03	12.01	102.6	7.54	8.352
2023-07-01T13:47:33Z	ERL138	Juli 01	8.262	0.12	55.9	82.2	5	12.01	102.2	7.53	8.263
2023-07-01T13:47:35Z	ERL138	Juli 01	8.301	0.15	55.7	82.2	4.94	12	101.8	7.53	8.133
2023-07-01T13:47:37Z	ERL138	Juli 01	8.331	0.17	55.6	82.3	4.89	11.96	101.2	7.52	8.028
2023-07-01T13:47:39Z	ERL138	Juli 01	8.368	0.19	55.5	82.3	4.85	11.95	100.9	7.51	7.944
2023-07-01T13:47:41Z	ERL138	Juli 01	8.398	0.22	55.4	82.4	4.81	11.93	100.5	7.51	7.866
2023-07-01T13:47:43Z	ERL138	Juli 01	8.437	0.23	55.3	82.4	4.78	11.92	100.2	7.5	7.813
2023-07-01T13:47:45Z	ERL138	Juli 01	8.475	0.24	55.3	82.4	4.75	11.9	99.9	7.49	7.769
2023-07-01T13:47:47Z	ERL138	Juli 01	8.525	0.23	55.2	82.4	4.73	11.87	99.6	7.48	7.715
2023-07-01T13:47:49Z	ERL138	Juli 01	8.574	0.21	55.2	82.5	4.71	11.85	99.3	7.48	7.656
2023-07-01T13:47:51Z	ERL138	Juli 01	8.627	0.21	55.1	82.5	4.69	11.83	99	7.47	7.613
2023-07-01T13:47:53Z	ERL138	Juli 01	8.669	0.21	55.1	82.6	4.67	11.79	98.6	7.46	7.563
2023-07-01T13:47:55Z	ERL138	Juli 01	8.717	0.21	55	82.6	4.66	11.77	98.3	7.46	7.516
2023-07-01T13:47:57Z	ERL138	Juli 01	8.761	0.25	55	82.7	4.65	11.74	98	7.45	7.476
2023-07-01T13:47:59Z	ERL138	Juli 01	9.669	0.24	55	82.7	4.63	11.72	97.7	7.44	7.438
2023-07-01T13:48:01Z	ERL138	Juli 01	9.706	0.26	54.9	82.7	4.62	11.7	97.4	7.43	7.409
2023-07-01T13:48:03Z	ERL138	Juli 01	9.754	0.28	54.9	82.8	4.61	11.68	97.1	7.43	7.38
2023-07-01T13:48:05Z	ERL138	Juli 01	9.814	0.28	54.9	82.8	4.6	11.65	96.9	7.42	7.349
2023-07-01T13:48:07Z	ERL138	Juli 01	9.859	0.28	54.9	82.8	4.6	11.63	96.6	7.42	7.328
2023-07-01T13:48:09Z	ERL138	Juli 01	9.91	0.29	54.9	82.9	4.59	11.6	96.3	7.41	7.308
2023-07-01T13:48:11Z	ERL138	Juli 01	9.946	0.28	54.9	82.9	4.59	11.58	96.1	7.4	7.295
2023-07-01T13:48:13Z	ERL138	Juli 01	9.976	0.28	54.9	82.9	4.58	11.56	95.9	7.4	7.286
2023-07-01T13:48:15Z	ERL138	Juli 01	10.009	0.26	54.9	82.9	4.58	11.53	95.7	7.39	7.274
2023-07-01T13:48:17Z	ERL138	Juli 01	10.037	0.27	54.8	82.9	4.58	11.52	95.5	7.39	7.264
2023-07-01T13:48:19Z	ERL138	Juli 01	10.071	0.27	54.8	82.9	4.58	11.5	95.3	7.38	7.253
2023-07-01T13:48:21Z	ERL138	Juli 01	10.119	0.29	54.8	82.9	4.58	11.48	95.2	7.38	7.243
2023-07-01T13:48:23Z	ERL138	Juli 01	10.149	0.28	54.8	83	4.58	11.46	95	7.37	7.235
2023-07-01T13:48:25Z	ERL138	Juli 01	10.194	0.29	54.8	83	4.57	11.45	94.9	7.36	7.223
2023-07-01T13:48:27Z	ERL138	Juli 01	10.246	0.35	54.8	83	4.57	11.43	94.7	7.36	7.213
2023-07-01T13:48:29Z	ERL138	Juli 01	10.299	2.58	54.8	83	4.54	11.41	94.5	7.35	7.21
2023-07-01T13:48:31Z	ERL138	Juli 01	10.327	2.42	54.8	83	4.52	11.4	94.4	7.35	7.207
2023-07-01T13:48:33Z	ERL138	Juli 01	10.355	0.57	54.8	83	4.51	11.39	94.3	7.34	7.206
2023-07-05T15:51:02Z	ERL153	Juli 05	0.544	-0.25	43	49.2	3.9	10.41	111	8.29	18.468
2023-07-05T15:51:04Z	ERL153	Juli 05	0.585	-0.24	43.1	49.2	3.92	10.41	111	8.3	18.444
2023-07-05T15:51:06Z	ERL153	Juli 05	0.624	-0.23	43.1	49.3	3.95	10.4	110.9	8.3	18.429
2023-07-05T15:51:08Z	ERL153	Juli 05	0.668	-0.23	43.1	49.4	4.02	10.39	110.7	8.31	18.364
2023-07-05T15:51:10Z	ERL153	Juli 05	0.711	-0.23	43	49.4	4.11	10.08	107.1	8.31	18.215
2023-07-05T15:51:12Z	ERL153	Juli 05	0.758	-0.23	42.9	49.5	4.2	10.3	109.1	8.42	18.033
2023-07-05T15:51:14Z	ERL153	Juli 05	0.804	-0.23	42.8	49.5	4.27	10.29	108.6	8.5	17.852
2023-07-05T15:51:16Z	ERL153	Juli 05	0.851	-0.23	42.7	49.6	4.36	10.32	108.4	8.53	17.653
2023-07-05T15:51:18Z	ERL153	Juli 05	0.904	-0.23	42.5	49.7	4.44	10.38	108.6	8.56	17.445
2023-07-05T15:51:20Z	ERL153	Juli 05	0.954	-0.23	42.4	49.7	4.53	10.44	108.8	8.57	17.242
2023-07-05T15:51:22Z	ERL153	Juli 05	1.011	-0.23	42.3	49.8	4.61	10.49	108.9	8.59	17.098
2023-07-05T15:51:24Z	ERL153	Juli 05	1.064	-0.25	42.2	49.8	4.69	10.53	109.1	8.6	17.013
2023-07-05T15:51:26Z	ERL153	Juli 05	1.125	-0.24	42.2	49.8	4.75	10.57	109.3	8.6	16.959
2023-07-05T15:51:28Z	ERL153	Juli 05	1.18	-0.24	42.1	49.8	4.77	10.61	109.6	8.61	16.882
2023-07-05T15:51:30Z	ERL153	Juli 05	1.234	-0.23	42.1	49.8	4.79	10.65	109.9	8.61	16.841
2023-07-05T15:51:32Z	ERL153	Juli 05	1.278	-0.21	42	49.8	4.8	10.68	110.1	8.62	16.791
2023-07-05T15:51:34Z	ERL153	Juli 05	1.321	-0.19	42	49.8	4.81	10.71	110.3	8.62	16.767
2023-07-05T15:51:36Z	ERL153	Juli 05	1.356	-0.18	42	49.8	4.83	10.73	110.4	8.63	16.747
2023-07-05T15:51:38Z	ERL153	Juli 05	1.388	-0.18	42	49.9	4.85	10.73	110.4	8.63	16.72
2023-07-05T15:51:40Z	ERL153	Juli 05	1.423	-0.18	41.9	49.9	4.86	10.75	110.5	8.64	16.679
2023-07-05T15:51:42Z	ERL153	Juli 05	1.452	-0.16	41.9	49.9	4.87	10.76	110.5	8.65	16.655
2023-07-05T15:51:44Z	ERL153	Juli 05	1.486	-0.16	41.9	49.8	4.9	10.77	110.6	8.65	16.631
2023-07-05T15:51:46Z	ERL153	Juli 05	1.515	-0.15	41.9	49.9	4.93	10.78	110.6	8.66	16.599
2023-07-05T15:51:48Z	ERL153	Juli 05	1.549	-0.14	41.8	49.9	4.95	10.79	110.7	8.66	16.571
2023-07-05T15:51:50Z	ERL153	Juli 05	1.579	-0.13	41.8	49.9	4.99	10.8	110.7	8.67	16.549
2023-07-05T15:51:52Z	ERL153	Juli 05	1.613	-0.11	41.8	49.9	5.03	10.81	110.8	8.67	16.521
2023-07-05T15:51:54Z	ERL153	Juli 05	1.644	-0.09	41.8	49.9	5.08	10.82	110.8	8.68	16.455
2023-07-05T15:51:56Z	ERL153	Juli 05	1.68	-0.08	41.7	49.9	5.12	10.83	110.7	8.69	16.422
2023-07-05T15:51:58Z	ERL153	Juli 05	1.712	-0.06	41.7	50	5.21	10.83	110.7	8.69	16.36
2023-07-05T15:52:00Z	ERL153	Juli 05	1.744	-0.04	41.7	50	5.26	10.83	110.5	8.7	16.321
2023-07-05T15:52:02Z	ERL153	Juli 05	1.78	-0.02	41.6	50	5.35	10.83	110.5	8.71	16.243
2023-07-05T15:52:04Z	ERL153	Juli 05	1.813	-0.04	41.6	50	5.4	10.85	110.5	8.83	16.205
2023-07-05T15:52:06Z	ERL153	Juli 05	1.85	-0.04	41.6	50	5.49	10.86	110.5	8.84	16.164
2023-07-05T15:52:08Z	ERL153	Juli 05	1.884	-0.05	41.6	50.1	5.55	10.87	110.5	8.84	16.139
2023-07-05T15:52:10Z	ERL153	Juli 05	1.922	-0.04	41.6	50.1	5.65	10.89	110.6	8.85	16.094
2023-07-05T15:52:12Z	ERL153	Juli 05	1.957	-0.05	41.6	50.1	5.72	10.93	110.9	8.85	16.06
2023-07-05T15:52:14Z	ERL153	Juli 05	1.995	-0.03	41.6	50.1	5.79	10.95	111.1	8.85	16.027
2023-07-05T15:52:16Z	ERL153	Juli 05	2.031	0	41.5	50.2	5.86	10.99	111.4	8.86	16.002
2023-07-05T15:52:18Z	ERL153	Juli 05	2.07	0.03	41.5	50.2	5.93	11.01	111.6	8.86	15.969
2023-07-05T15:52:20Z	ERL153	Juli 05	2.107	0.03	41.5	50.2	6.09	11.05	111.8	8.87	15.929
2023-07-05T15:52:22Z	ERL153	Juli 05	2.144	0.05	41.5	50.3	6.28	11.06	111.9	9.02	15.865
2023-07-05T15:52:24Z	ERL153	Juli 05	2.184	0.07	41.5	50.3	6.42	11.09	111.9	9.03	15.807
2023-07-05T15:52:26Z	ERL153	Juli 05	2.221	0.08	41.4	50.3	6.58	11.1	112	9.04	15.728
2023-07-05T15:52:28Z	ERL153	Juli 05	2.261	0.1	41.4	50.4	6.95	11.15	112.2	9.06	15.616
2023-07-05T15:52:30Z	ERL153	Juli 05	2.297	0.11	41.3	50.5	7.29	11.21	112.5	9.08	15.481
2023-07-05T15:52:32Z	ERL153	Juli 05	2.337	0.12	41.3	50.6	7.69	11.26	112.7	9.1	15.334
2023-07-05T15:52:34Z	ERL153	Juli 05	2.374	0.12	41.2	50.7	8.24	11.36	113.3	9.12	15.192
2023-07-05T15:52:36Z	ERL153	Juli 05	2.416	0.15	41.2	50.8	8.82	11.44	113.8	9.14	15.044
2023-07-05T15:52:38Z	ERL153	Juli 05	2.456	0.17	41.1	51	9.41	11.58	114.7	9.28	14.894
2023-07-05T15:52:40Z	ERL153	Juli 05	2.499	0.2	41.1	51.1	9.93	12.05	119.1	9.3	14.788
2023-07-05T15:52:42Z	ERL153	Juli 05	2.539	0.22	41.2	51.3	10.55	12.1	119.4	9.31	14.674
2023-07-05T15:52:44Z	ERL153	Juli 05	2.583	0.26	41.2	51.4	11.2	12.27	120.7	9.31	14.521
2023-07-05T15:52:46Z	ERL153	Juli 05	2.62	0.29	41.2	51.6	11.72	12.45	122.1	9.31	14.429
2023-07-05T15:52:48Z	ERL153	Juli 05	2.659	0.34	41.2	51.8	12.23	12.58	123.1	9.32	14.293
2023-07-05T15:52:50Z	ERL153	Juli 05	2.702	0.4	41.2	52	12.68	13.09	127.7	9.32	14.147
2023-07-05T15:52:52Z	ERL153	Juli 05	2.741	0.46	41.2	52.2	13	12.99	126.2	9.32	13.972
2023-07-05T15:52:54Z	ERL153	Juli 05	2.783	0.52	41.2	52.5	13.23	13.04	126.2	9.32	13.76
2023-07-05T15:52:56Z	ERL153	Juli 05	2.823	0.59	41.2	52.7	13.41	13.2	127.1	9.31	13.568
2023-07-05T15:52:58Z	ERL153	Juli 05	2.867	0.68	41.2	52.9	13.56	13.29	127.6	9.31	13.419
2023-07-05T15:53:00Z	ERL153	Juli 05	2.908	0.76	41.2	54.6	13.66	13.38	127.8	9.31	12.076
2023-07-05T15:53:02Z	ERL153	Juli 05	2.954	0.81	41	54.8	13.64	13.84	128.4	9.31	11.851
2023-07-05T15:53:04Z	ERL153	Juli 05	2.997	0.91	40.9	54.7	13.63	13.96	129	9.31	11.762
2023-07-05T15:53:06Z	ERL153	Juli 05	3.041	0.98	40.8	54.6	13.61	14.01	129.2	9.3	11.754
2023-07-05T15:53:08Z	ERL153	Juli 05	3.09	1	40.6	54.4	13.57	14.04	129.6	9.3	11.735
2023-07-05T15:53:10Z	ERL153	Juli 05	3.149	1.05	40.4	54.2	13.52	14.08	129.9	9.29	11.718
2023-07-05T15:53:12Z	ERL153	Juli 05	3.186	1.1	40.3	54	13.44	14.11	130.1	9.28	11.689
2023-07-05T15:53:14Z	ERL153	Juli 05	3.244	1.18	40.2	54	13.37	14.13	130.1	9.28	11.621
2023-07-05T15:53:16Z	ERL153	Juli 05	3.279	1.28	40.2	54	13.31	14.13	129.9	9.28	11.56
2023-07-05T15:53:18Z	ERL153	Juli 05	3.336	1.33	40.2	54.1	13.24	14.13	129.7	9.28	11.472
2023-07-05T15:53:20Z	ERL153	Juli 05	3.378	1.49	40.1	54.3	13.16	14.15	129.5	9.28	11.324
2023-07-05T15:53:22Z	ERL153	Juli 05	3.427	1.59	40.2	54.6	13.1	14.19	129.4	9.28	11.164
2023-07-05T15:53:24Z	ERL153	Juli 05	3.473	1.72	40.2	54.8	13.03	14.22	129.2	9.28	10.999
2023-07-05T15:53:26Z	ERL153	Juli 05	3.521	1.82	40.1	55	12.95	14.25	129	9.29	10.846
2023-07-05T15:53:28Z	ERL153	Juli 05	3.566	1.95	40.1	55.2	12.86	14.27	128.8	9.29	10.694
