Date_time	dsr_cor	wspd_ms
2023-07-16T17:00:00Z	146.6816	3.7303
2023-07-16T18:00:00Z	119.7436	3.7623
2023-07-16T19:00:00Z	102.8967	4.089
2023-07-16T20:00:00Z	66.9816	4.3118
2023-07-16T21:00:00Z	26.6724	4.173
2023-07-16T22:00:00Z	9.1974	4.2807
2023-07-16T23:00:00Z	4.3885	4.2368
2023-07-17T00:00:00Z	0	4.162
2023-07-17T01:00:00Z	0	4.03
2023-07-17T02:00:00Z	0	3.3673
